SaleID,CustomerID,BranchID,SaleDate,TotalAmount
47817,16809,13,5/20/2024,8906.49
47818,2850,116,10/3/2024,12030.86
47819,4805,108,12/12/2024,1654.53
47820,339,51,11/20/2023,13076.1
47821,18633,106,10/8/2022,3854.79
47822,10099,139,5/8/2024,10355.08
47823,14167,92,8/16/2023,13441.59
47824,479,165,1/9/2024,14705.17
47825,12399,39,6/26/2024,14109.96
47826,16834,172,12/30/2022,10113.17
47827,16383,58,10/15/2023,12195.81
47828,15183,46,2/29/2024,4197.86
47829,6072,12,7/31/2023,9097.36
47830,1510,30,5/29/2023,11609.48
47831,12374,11,6/22/2023,14603.59
47832,6317,84,5/29/2022,10117.83
47833,15314,129,8/31/2024,3358.24
47834,3512,71,10/26/2024,7275.66
47835,14496,77,11/15/2022,7935.61
47836,10738,139,6/22/2022,2394.11
47837,17362,49,6/17/2022,11268.84
47838,13217,144,3/17/2023,6396.67
47839,9507,180,7/24/2022,4832.78
47840,13431,31,12/19/2024,1484.18
47841,5810,173,3/30/2024,3779.98
47842,3124,64,9/28/2022,6810.87
47843,3311,176,1/6/2023,3915.6
47844,16377,155,4/21/2023,5237.09
47845,17763,181,12/17/2023,2280.23
47846,2560,140,2/11/2023,2198.2
47847,16865,85,4/24/2024,4012.38
47848,18103,6,7/14/2022,11690.31
47849,6618,122,2/15/2024,2316.96
47850,17498,138,1/18/2024,4581.02
47851,17815,177,10/21/2024,6507.61
47852,7711,6,10/2/2022,9335.67
47853,4989,159,2/18/2024,13061.16
47854,13716,74,8/14/2022,7667.49
47855,15097,66,10/28/2024,4253.1
47856,19475,90,10/17/2023,14206.4
47857,10036,136,11/10/2023,6430.41
47858,16171,153,9/30/2023,5596.22
47859,6689,137,6/23/2022,1712.81
47860,19300,42,3/10/2022,7158.05
47861,4719,14,2/28/2023,14446.03
47862,19471,85,11/18/2022,5889.58
47863,2151,138,2/8/2024,5386.49
47864,586,166,7/16/2024,4054.71
47865,9238,47,1/5/2023,11842.95
47866,8716,161,10/25/2024,6046.98
47867,8725,109,7/12/2022,6693.86
47868,9072,74,2/17/2023,10911.44
47869,13097,55,2/1/2023,3572.97
47870,2232,66,6/1/2022,3749.05
47871,18201,83,4/25/2023,6119
47872,9250,188,2/3/2024,2759.48
47873,11399,162,3/7/2022,3196.05
47874,10383,56,12/16/2023,6492.08
47875,9236,197,10/11/2024,5092.36
47876,9029,56,3/19/2023,4545.53
47877,9777,51,2/25/2023,9712.46
47878,8707,158,3/20/2023,4729.27
47879,2142,133,4/11/2024,3445.48
47880,11312,66,8/23/2023,10026.36
47881,12167,176,6/11/2022,8061.55
47882,6294,184,8/22/2024,3945.71
47883,8383,2,11/30/2022,6556.71
47884,9970,67,7/13/2024,12196.44
47885,6248,143,3/9/2024,6522.61
47886,19436,107,8/3/2023,9315.36
47887,14471,140,8/12/2023,14216.09
47888,1458,143,11/17/2024,2180.58
47889,14940,179,11/5/2022,11710.25
47890,19338,125,7/30/2023,1002.39
47891,8494,13,4/8/2022,14214.23
47892,1177,101,3/10/2024,5825.04
47893,6157,190,7/31/2024,11529.33
47894,19600,27,7/30/2022,1773.3
47895,16971,102,4/29/2024,1005.51
47896,5264,155,9/30/2023,14846.41
47897,8163,148,6/6/2023,6942.04
47898,11362,123,2/5/2024,11060.7
47899,17179,11,8/17/2022,4001.26
47900,18505,151,10/19/2024,14349.18
47901,10731,138,4/4/2022,7224.49
47902,6569,128,12/25/2023,9442.63
47903,16361,147,6/7/2023,13259.54
47904,4014,43,5/22/2024,3639.16
47905,8645,43,11/28/2023,13924.93
47906,1278,97,7/29/2023,3966.52
47907,17843,50,7/22/2022,1012.92
47908,16277,71,1/17/2023,13879.55
47909,10681,196,5/16/2022,4698.11
47910,12598,175,6/18/2023,8516.15
47911,2110,134,1/26/2022,4396.75
47912,10776,3,7/11/2022,8652.46
47913,9241,21,1/6/2024,11133.52
47914,14794,38,6/19/2022,11401.67
47915,18522,7,5/7/2022,14055.48
47916,11091,40,3/19/2023,5533.07
47917,16106,148,8/20/2023,3842.53
47918,4672,129,11/15/2024,7383.08
47919,3731,34,3/6/2024,13079.4
47920,11769,70,9/27/2024,3052.9
47921,5717,166,11/29/2022,1145.55
47922,572,4,1/15/2022,7167.4
47923,15561,57,10/17/2022,14499.58
47924,17413,95,8/29/2024,12979.54
47925,14246,76,5/27/2024,12712.25
47926,16133,171,8/19/2024,6366.12
47927,730,39,12/1/2023,1734.41
47928,15826,63,4/25/2022,10134.43
47929,17457,171,7/26/2022,10508.43
47930,9606,83,4/3/2024,14521.65
47931,13083,104,4/5/2024,12586.7
47932,2350,16,9/10/2022,1805.92
47933,9144,99,9/7/2024,13404.92
47934,2671,97,7/24/2022,3132.25
47935,19237,4,3/20/2023,11993.52
47936,13858,176,3/9/2023,4646.44
47937,1582,109,2/8/2024,12824.16
47938,8377,16,3/20/2024,13319.81
47939,12884,11,5/10/2023,2700.09
47940,17604,121,5/26/2024,236.76
47941,1902,86,3/31/2022,14245.69
47942,6141,198,7/30/2023,2515.31
47943,7558,195,3/23/2023,8916
47944,19405,184,2/15/2023,12493.61
47945,11105,196,4/28/2023,13794.02
47946,1422,146,5/15/2022,11379.87
47947,31,136,8/6/2024,13958.42
47948,8217,57,12/30/2023,11362.21
47949,9079,175,12/13/2023,3606.28
47950,5349,181,12/1/2022,11071.81
47951,11218,91,9/24/2024,12664.6
47952,16982,68,4/10/2022,14339.17
47953,3833,66,7/3/2022,2534.4
47954,859,157,7/3/2024,11741.65
47955,19244,105,8/21/2023,14455.79
47956,9824,174,5/16/2024,12276.5
47957,2295,88,6/15/2022,1971.52
47958,4435,100,9/22/2022,13649.71
47959,3319,135,12/13/2024,1775.64
47960,4927,150,2/18/2022,922.11
47961,10975,167,12/20/2024,722.52
47962,1252,83,6/25/2024,9757.79
47963,14869,93,8/14/2023,6031.39
47964,16579,95,8/25/2024,3644.47
47965,15589,76,7/24/2023,1257.02
47966,17491,10,12/11/2024,12714.75
47967,3351,110,10/13/2024,14644.45
47968,12499,144,9/12/2024,7412.22
47969,6992,126,6/14/2022,1517.95
47970,2072,36,12/26/2023,6197.08
47971,12492,139,4/25/2024,10742.66
47972,12366,98,2/7/2024,14903.57
47973,12180,110,2/14/2023,6593.36
47974,18702,171,9/25/2024,6868.14
47975,1636,38,8/30/2023,13489.89
47976,19168,19,10/4/2024,2671.3
47977,17828,131,7/19/2022,4179.59
47978,1077,64,6/29/2023,8456.16
47979,5284,6,12/3/2024,6934.56
47980,5484,2,5/13/2024,6713.09
47981,10075,65,8/7/2022,3450.92
47982,10078,34,4/15/2023,10378.78
47983,7503,66,5/7/2024,3312.45
47984,10653,131,9/18/2024,2233.62
47985,3094,196,8/2/2023,10061.04
47986,1053,187,9/7/2024,2875.57
47987,8374,18,8/26/2024,6014.38
47988,13048,124,5/1/2024,311.74
47989,2029,196,5/23/2022,642.69
47990,10518,28,10/14/2024,6942.35
47991,7439,98,12/13/2022,11458.28
47992,12019,30,9/24/2022,4797.9
47993,3630,98,3/17/2022,6718.37
47994,14086,111,3/26/2022,680.56
47995,8059,90,8/24/2022,2021.09
47996,5593,197,6/22/2022,13663.94
47997,630,182,4/17/2024,13662.77
47998,4127,100,11/3/2024,13338.96
47999,2012,25,9/7/2024,745.99
48000,19142,13,7/15/2023,594.17
48001,5907,15,1/7/2024,5933.63
48002,5546,174,6/8/2022,4836.76
48003,1930,102,2/21/2024,11252.52
48004,8246,52,10/6/2023,4979.58
48005,5770,84,7/30/2023,5315.04
48006,12572,49,1/5/2024,8017.51
48007,10993,60,10/21/2022,5988.7
48008,10407,153,8/15/2022,11853.8
48009,18064,138,5/21/2024,5667.58
48010,4386,67,10/27/2022,5916.36
48011,90,182,8/29/2023,6516.82
48012,13896,180,11/22/2022,9311.82
48013,8696,30,1/1/2022,9912.53
48014,17283,57,3/22/2023,12480.75
48015,216,37,5/26/2022,6005.03
48016,8759,155,11/20/2022,6776.28
48017,11561,57,12/9/2023,13494.73
48018,9758,29,3/26/2022,7666.44
48019,8784,93,2/5/2024,10468.78
48020,7841,101,5/6/2022,10388.23
48021,8392,172,9/21/2022,5130.57
48022,18332,15,6/5/2023,8947.52
48023,14110,54,3/9/2022,4581.74
48024,8382,40,6/1/2023,11338.04
48025,9865,73,9/13/2024,7950.12
48026,10167,119,9/15/2023,3448.57
48027,16395,126,1/19/2024,7421.77
48028,11502,39,7/10/2024,5618.5
48029,46,100,12/30/2024,12184.65
48030,1399,86,1/6/2022,13733.06
48031,1524,71,5/2/2023,10845.64
48032,16259,198,6/1/2023,11684.27
48033,11055,144,2/24/2024,1878.28
48034,1539,198,6/1/2022,11347.96
48035,3402,43,5/10/2022,3855.42
48036,13835,180,5/17/2022,8366.34
48037,1151,90,7/18/2024,2992.35
48038,9941,116,5/9/2022,7966
48039,5466,11,3/11/2023,4142.88
48040,8597,178,5/10/2024,3308.13
48041,10064,100,5/20/2024,13846.13
48042,13507,5,10/15/2024,12887.8
48043,600,155,3/31/2024,9370.69
48044,10211,61,4/28/2022,11401.84
48045,8806,133,10/22/2024,12157.84
48046,15710,168,12/26/2024,10497.79
48047,2558,76,9/21/2024,3686.17
48048,4397,186,4/9/2024,7168.42
48049,14459,195,8/4/2023,1074.35
48050,3440,61,3/3/2022,11136.84
48051,1736,69,10/2/2023,4231.41
48052,5051,143,3/1/2022,12338.9
48053,439,95,7/16/2022,6931.34
48054,551,16,8/17/2023,431.02
48055,7786,123,3/6/2022,4947.59
48056,6668,99,4/23/2022,501.89
48057,5382,51,11/8/2023,5609.28
48058,6200,47,1/22/2024,12328.34
48059,13819,104,8/4/2024,1879.38
48060,16697,58,6/3/2023,9537.34
48061,8396,24,6/6/2024,3168.35
48062,411,73,8/16/2022,8005.54
48063,3500,133,6/14/2024,7099.44
48064,19342,119,4/22/2022,4265.47
48065,9985,121,5/23/2023,6188.82
48066,8034,125,6/27/2024,11012.25
48067,6682,158,9/8/2023,1707.99
48068,18722,78,10/21/2022,14540.37
48069,17436,178,2/18/2023,4876.59
48070,14219,156,3/6/2023,13937.35
48071,8009,70,1/15/2022,8431.47
48072,2705,129,9/3/2024,4793.28
48073,2207,29,6/8/2022,279.87
48074,8467,123,9/9/2023,10886.46
48075,1722,158,10/10/2023,12948.13
48076,12169,15,1/21/2024,8683.87
48077,2317,83,8/26/2024,8462.33
48078,1250,1,7/31/2023,9401.93
48079,4433,6,7/27/2024,4457.96
48080,6773,84,11/23/2023,14745.35
48081,2954,113,12/12/2022,14252.25
48082,11724,9,4/12/2024,6393.47
48083,8286,19,9/20/2024,522.89
48084,2402,30,12/22/2024,9731.28
48085,4888,99,5/23/2023,488.23
48086,12688,136,2/18/2023,14489.06
48087,8639,13,3/11/2023,6963.97
48088,6477,198,3/9/2024,1161.76
48089,11647,86,12/21/2024,3017.49
48090,16763,169,3/14/2022,13557.07
48091,864,135,9/4/2023,12411.19
48092,2864,174,4/12/2023,7014.45
48093,5138,110,12/20/2022,9831.31
48094,19982,88,3/27/2022,11180.8
48095,13763,134,10/28/2024,7701.84
48096,1616,135,11/9/2022,6792.52
48097,268,59,7/3/2023,12668.63
48098,4409,11,5/27/2024,11079.24
48099,629,23,4/19/2023,12744.46
48100,17222,86,12/31/2024,6862.26
48101,5281,55,12/30/2024,11570.46
48102,2889,76,5/7/2024,12071.08
48103,8065,5,1/20/2022,12591.06
48104,5805,43,6/27/2022,5365.77
48105,7634,119,4/21/2023,10650.36
48106,6296,25,11/20/2023,2769.35
48107,19680,172,9/23/2023,10117.78
48108,14065,4,4/7/2024,8731.32
48109,2244,81,9/4/2023,5994.79
48110,4840,68,7/19/2022,238.24
48111,8041,72,9/3/2024,13091.25
48112,16807,3,3/20/2022,2505.41
48113,15138,51,8/24/2024,11048.86
48114,5513,140,7/27/2023,9024.91
48115,14885,31,7/25/2024,14892.91
48116,14239,49,12/14/2024,2915.76
48117,8047,59,2/24/2024,11126.65
48118,7853,150,7/28/2023,2403.43
48119,2291,135,3/3/2022,6336.92
48120,8496,66,11/9/2024,13648.72
48121,4814,90,12/30/2023,10995.98
48122,8389,15,12/17/2023,2816.51
48123,8231,189,11/12/2024,9292.74
48124,9041,9,7/24/2022,6624.57
48125,9735,5,4/14/2024,9590.57
48126,7623,131,8/12/2024,7061.88
48127,3317,2,5/10/2022,12611.29
48128,10203,26,5/24/2023,2409.65
48129,4003,82,8/12/2024,2386.11
48130,7087,145,10/14/2022,7005.18
48131,19746,89,4/20/2022,7377.26
48132,15580,97,2/24/2024,8436.51
48133,2571,86,4/26/2022,6985.37
48134,11099,147,4/27/2024,1933.72
48135,9571,88,3/18/2023,4292.18
48136,1693,99,2/1/2024,4638.04
48137,7247,99,5/5/2024,7110.48
48138,14934,1,1/7/2022,5707.61
48139,14565,5,5/14/2023,11627.51
48140,18374,62,5/30/2023,5473.44
48141,11800,8,5/7/2023,10363.08
48142,11014,1,11/16/2024,8316.01
48143,12956,36,1/18/2023,6927.4
48144,18184,93,5/10/2024,3846.15
48145,14121,114,6/18/2023,3423.21
48146,11291,190,8/11/2023,8154.69
48147,6232,180,12/26/2024,715.13
48148,8866,171,8/18/2022,6425.17
48149,7379,87,8/14/2023,7114.76
48150,8618,90,6/22/2023,10158.72
48151,4907,152,10/12/2022,10850.51
48152,1783,48,10/3/2024,1866.43
48153,14830,134,6/17/2023,11545.48
48154,5129,180,8/27/2023,14415.21
48155,12694,79,4/17/2022,3250.05
48156,9202,117,2/8/2024,4971.59
48157,2904,164,12/17/2023,1651.52
48158,14201,166,1/23/2022,6556.12
48159,16540,2,5/1/2023,12410.21
48160,18046,89,5/5/2022,2356.39
48161,19413,69,12/16/2022,12024.5
48162,819,167,4/4/2024,10186.05
48163,19375,191,6/17/2024,4953.44
48164,14443,168,2/14/2022,12943.66
48165,16339,199,4/17/2022,1041.09
48166,9626,97,1/2/2024,1962.39
48167,2081,170,12/3/2022,4471.24
48168,9721,90,3/28/2024,12089.64
48169,994,139,12/7/2022,11793.95
48170,17552,187,3/14/2022,11442.85
48171,8509,123,3/27/2023,4245.71
48172,1675,161,3/6/2023,12194.83
48173,8018,160,4/30/2023,2782.33
48174,1279,16,2/9/2022,4391.85
48175,10674,40,8/2/2024,3223.02
48176,5148,38,12/18/2023,12631.83
48177,11599,194,9/16/2022,3954.51
48178,18704,1,12/15/2024,8060.84
48179,8316,124,8/27/2024,2073.43
48180,18847,163,5/22/2022,14629
48181,16534,70,12/15/2023,3767.4
48182,10828,45,12/20/2022,4250.78
48183,701,175,7/18/2023,8245.31
48184,1120,88,5/14/2022,6724.38
48185,9871,131,6/24/2024,7240.87
48186,17848,138,11/10/2024,8810.28
48187,19544,145,9/20/2023,4361.98
48188,16766,74,6/3/2022,4021.46
48189,8533,46,8/10/2023,1260.24
48190,19157,70,1/2/2023,12840.83
48191,13708,104,8/13/2022,8740.28
48192,17477,18,1/18/2024,3606.39
48193,3298,7,6/18/2023,6312.68
48194,6060,166,12/7/2022,4412.59
48195,16753,24,1/25/2022,10955.47
48196,3926,103,1/26/2023,10334.85
48197,5907,162,8/2/2022,12288.22
48198,539,7,10/6/2022,7502.52
48199,10910,162,7/4/2024,3524.24
48200,16000,113,7/24/2022,6667.06
48201,9482,27,11/14/2023,10111.1
48202,2434,92,6/18/2024,8893.45
48203,13666,107,1/18/2024,12255.69
48204,18480,126,11/12/2022,976.79
48205,16273,15,4/10/2022,14536.67
48206,9795,55,1/19/2022,8023.44
48207,12089,155,7/27/2022,11696.62
48208,10686,121,11/14/2022,10642.02
48209,18162,46,4/25/2024,13297.43
48210,11959,60,2/6/2022,731.1
48211,12266,128,8/31/2022,1350.36
48212,16549,141,3/18/2023,2185.26
48213,2301,110,10/9/2023,14102.55
48214,10649,164,11/4/2024,6852.3
48215,10703,154,9/4/2023,6671.82
48216,6361,134,9/27/2024,13832.99
48217,17428,131,9/16/2022,6535.85
48218,2266,149,11/30/2022,5424.13
48219,15547,30,5/7/2022,12047.68
48220,19689,94,3/22/2022,1198.19
48221,2575,136,4/24/2022,12656.28
48222,13360,27,3/15/2022,4791.61
48223,8267,60,6/16/2024,2686.06
48224,3579,128,1/15/2023,8972.11
48225,14274,100,8/23/2022,1409.57
48226,17208,123,7/3/2022,14705.88
48227,18583,131,5/3/2022,10116.33
48228,16679,43,3/2/2022,10785.03
48229,14358,28,12/22/2023,4416.2
48230,9448,122,10/23/2023,685.96
48231,14184,56,3/10/2022,9548.77
48232,19094,188,10/16/2022,5732.64
48233,12004,8,9/11/2023,1929.91
48234,10635,165,8/13/2022,9170.02
48235,2999,128,12/23/2023,12863.29
48236,15491,23,7/18/2022,438.25
48237,3489,98,9/21/2023,2157.55
48238,5561,93,2/15/2024,11678.73
48239,13707,192,7/18/2023,5221.19
48240,14760,7,12/20/2024,12639.63
48241,863,143,6/18/2024,13740.83
48242,17121,24,7/17/2022,9401.29
48243,766,167,4/8/2022,6146.74
48244,16630,133,12/17/2024,7914.14
48245,6077,139,8/26/2023,6603.87
48246,1807,85,7/13/2023,12973.41
48247,1167,87,12/28/2024,1321.42
48248,2749,87,3/18/2022,9172.96
48249,12495,198,6/30/2024,14265.77
48250,17264,106,11/14/2024,632.3
48251,15562,97,11/20/2023,2721.21
48252,13551,195,7/16/2022,9892.97
48253,11072,46,2/17/2022,540.99
48254,10780,78,12/5/2024,3323.01
48255,10634,200,11/11/2024,2790.26
48256,11329,196,7/11/2024,7204.64
48257,19491,109,10/17/2024,4009.86
48258,4552,143,7/4/2023,10729.31
48259,4690,128,7/15/2024,1552.11
48260,2252,97,11/7/2023,8026.02
48261,15272,197,5/24/2023,751.09
48262,11128,117,8/26/2023,5391.71
48263,11367,34,12/24/2024,2588.47
48264,3068,167,5/19/2023,9456.49
48265,326,132,4/21/2023,8789.65
48266,7567,179,7/13/2024,2553.14
48267,6817,44,7/14/2023,5863.31
48268,667,84,4/4/2023,8186.31
48269,10048,99,6/25/2024,1826.63
48270,886,187,10/5/2022,12404.22
48271,14605,40,11/20/2022,8197.62
48272,2526,188,8/13/2022,5760.5
48273,13216,87,2/22/2024,5170.34
48274,2456,117,10/8/2022,8988.89
48275,16265,15,3/8/2024,304
48276,2860,94,7/25/2024,7263.63
48277,11643,41,6/22/2022,4601.63
48278,14219,2,10/18/2023,8772.36
48279,15005,124,9/17/2024,10930.73
48280,6679,58,11/8/2024,10289.24
48281,18859,86,10/25/2024,11717.84
48282,965,50,12/26/2024,5978.53
48283,13205,68,11/19/2022,11006.81
48284,13878,3,4/23/2024,14358.84
48285,5634,159,2/26/2022,10636.09
48286,10575,37,1/16/2024,13188.68
48287,19985,29,5/18/2024,2261.48
48288,16564,80,5/6/2022,4734.13
48289,15180,60,2/10/2022,13026.38
48290,3537,6,9/21/2024,2053.08
48291,2328,143,12/3/2024,6236.15
48292,1036,17,5/20/2024,176.14
48293,281,63,6/8/2023,5376.51
48294,1595,98,9/22/2022,8283.93
48295,8888,107,2/23/2024,6083.35
48296,11072,37,11/8/2023,14565.08
48297,4208,91,2/2/2023,7706.88
48298,13,2,1/4/2024,3864.98
48299,16606,189,8/15/2022,9426.14
48300,3976,92,3/12/2024,13984.29
48301,4958,46,6/20/2023,14504.14
48302,3219,132,8/31/2024,1561.78
48303,17127,164,10/20/2024,13169.34
48304,3247,73,10/5/2022,8227.52
48305,9060,171,7/8/2024,13869.14
48306,19653,200,4/1/2023,4114.78
48307,6456,162,3/13/2023,12274.19
48308,2698,14,8/11/2023,14317.47
48309,1246,118,12/30/2023,7415.85
48310,19216,124,3/14/2022,5663.16
48311,4127,72,5/6/2024,2608.21
48312,12397,45,11/15/2024,7039
48313,16900,103,5/4/2023,3630.48
48314,6084,138,7/12/2022,8865.66
48315,10575,52,2/26/2023,2603.28
48316,1001,23,12/22/2023,8109.53
48317,877,105,7/20/2024,4064.6
48318,14779,74,10/4/2023,8394.92
48319,4584,52,9/6/2023,820.35
48320,14560,135,3/23/2022,12861.85
48321,8275,88,2/2/2022,446.55
48322,17003,148,7/27/2023,13884.57
48323,18895,74,4/16/2024,6923.5
48324,8575,122,1/2/2022,4771.78
48325,18528,28,12/23/2022,1588.61
48326,8603,104,8/30/2023,2540.77
48327,9015,175,12/9/2024,6633.4
48328,509,80,4/17/2022,7879.47
48329,15346,130,12/14/2022,4021.41
48330,1384,99,3/8/2022,3275.56
48331,12597,114,11/22/2022,2916.4
48332,15432,176,5/4/2022,5855.02
48333,18449,179,5/11/2022,5232.27
48334,5263,143,3/6/2024,3407.78
48335,11380,56,10/11/2022,9976.41
48336,8875,166,11/7/2022,14430.03
48337,5099,169,10/20/2023,9138.34
48338,19534,127,9/2/2024,5522.07
48339,17132,12,4/24/2023,9333.66
48340,11542,6,6/21/2024,13487.3
48341,16510,178,10/24/2024,11808.49
48342,637,49,4/4/2022,5061.72
48343,1017,31,5/8/2023,3172.96
48344,7446,128,3/22/2022,9851.43
48345,6173,54,9/21/2023,13608.19
48346,3478,105,11/7/2022,11736.4
48347,18084,89,7/10/2024,4028.36
48348,6563,200,9/24/2024,11590.18
48349,6527,72,2/19/2022,5558.42
48350,12064,70,2/19/2023,7977.22
48351,3257,74,6/29/2022,4566.67
48352,5748,159,6/28/2023,1162.34
48353,6222,87,5/18/2022,7667.07
48354,10614,87,1/1/2024,10464.8
48355,681,96,12/6/2022,8294.64
48356,7735,125,1/3/2023,9153.72
48357,8306,99,6/1/2022,12917.84
48358,13979,82,2/13/2023,4791.5
48359,18195,26,8/11/2022,9187.41
48360,4899,141,11/4/2022,8412.49
48361,4139,28,11/24/2022,7582.87
48362,12865,49,10/5/2022,3291.78
48363,12161,69,1/11/2024,4516.38
48364,580,79,2/23/2022,8875.42
48365,15535,10,11/2/2024,11464.37
48366,9995,175,9/3/2024,10402.72
48367,10077,10,11/26/2022,1030.26
48368,4703,181,11/17/2023,1547.05
48369,11586,19,3/25/2023,340.11
48370,13626,126,2/26/2024,14063.97
48371,3943,2,5/10/2023,7549.12
48372,12983,135,6/14/2023,14324.86
48373,19014,64,7/26/2024,582.32
48374,9156,164,3/8/2023,9355.61
48375,6691,8,10/30/2023,2718.21
48376,3779,87,4/1/2024,3199.85
48377,10519,5,5/15/2022,296.07
48378,10592,173,12/12/2022,197.8
48379,3080,70,11/25/2022,10425.65
48380,16577,78,9/10/2024,7878.47
48381,18371,109,4/11/2022,192
48382,14994,124,7/30/2023,12417.78
48383,6672,65,7/1/2024,8680.58
48384,14777,131,12/23/2022,14378.59
48385,4828,197,1/11/2022,12560.22
48386,15585,95,2/14/2022,6813.38
48387,15743,127,12/18/2023,4861.47
48388,2656,116,1/16/2022,1559.84
48389,5929,133,5/29/2022,12360.15
48390,13921,19,8/31/2024,7087.76
48391,11516,68,11/7/2024,11191.71
48392,10782,172,9/13/2022,6636.02
48393,9345,60,7/5/2022,8270.78
48394,4754,186,5/18/2022,12946.52
48395,17026,185,6/28/2022,7891.29
48396,8579,118,10/2/2024,13861.76
48397,17720,69,3/7/2022,12977.58
48398,238,108,2/4/2023,14173.46
48399,6435,200,10/23/2024,8459.36
48400,15932,115,6/14/2024,4475.05
48401,6226,144,9/26/2024,14855.18
48402,13161,21,4/24/2023,4959.32
48403,18149,106,5/2/2024,3477.93
48404,3049,111,6/1/2023,9212.79
48405,683,12,1/17/2022,10819.81
48406,16708,164,5/3/2023,5111.74
48407,11415,90,12/5/2022,3553.02
48408,15151,72,3/10/2022,14620.1
48409,4271,139,4/17/2023,11650.92
48410,7581,52,4/27/2023,13341.7
48411,14767,159,1/16/2022,6805.17
48412,7087,80,3/13/2022,13353.16
48413,1571,2,2/1/2022,14797.02
48414,18729,162,7/8/2024,13098.08
48415,11074,127,9/14/2022,11220.66
48416,6707,117,9/21/2023,12557.82
48417,14166,131,5/24/2022,9219.84
48418,6584,181,7/27/2023,7020.15
48419,712,6,5/21/2023,1447.65
48420,13897,89,6/16/2022,6434.55
48421,404,125,10/22/2024,9914.57
48422,11332,63,4/13/2022,2914.5
48423,5065,190,5/16/2023,1893.74
48424,13459,14,12/26/2022,1258.12
48425,7417,143,4/2/2022,3140.39
48426,10660,80,1/15/2024,9289.32
48427,18909,187,2/17/2024,13310.25
48428,711,145,9/16/2024,513.67
48429,2888,53,3/5/2022,8490.39
48430,12320,51,7/22/2023,10734.87
48431,7546,162,11/15/2022,12092.98
48432,15736,158,6/23/2024,12958.13
48433,16259,67,3/1/2024,9101.7
48434,16054,43,11/8/2023,5445.29
48435,5222,6,6/21/2022,14636.05
48436,9969,9,12/9/2024,12266.39
48437,9500,66,2/17/2024,7036.68
48438,15388,137,5/6/2023,10665.7
48439,523,23,9/17/2024,284.8
48440,16795,78,10/24/2023,8065.82
48441,6283,1,1/15/2022,8692.76
48442,11238,163,5/11/2024,5101.24
48443,6332,105,10/9/2024,13707.11
48444,12794,47,2/21/2024,4988.64
48445,19002,190,11/8/2022,6555.17
48446,15601,188,3/8/2023,1659.35
48447,10498,90,1/2/2024,3875.64
48448,3599,156,10/25/2024,761.04
48449,785,79,10/30/2023,13245.74
48450,1125,113,6/4/2022,5448.35
48451,17055,192,8/16/2024,10626.29
48452,3810,90,11/30/2023,3604.74
48453,10981,144,4/8/2024,12758.23
48454,5877,132,3/22/2024,2587.96
48455,15435,150,11/17/2024,490.94
48456,4109,65,7/25/2022,9814.66
48457,9402,119,12/5/2024,11686.48
48458,9353,33,10/6/2023,6879.55
48459,9215,156,6/17/2024,10598.44
48460,17640,150,2/19/2022,3770.33
48461,11342,168,9/13/2023,7867.97
48462,11917,145,8/24/2022,5438.08
48463,201,22,8/7/2022,5725.66
48464,3754,144,6/30/2024,7910.62
48465,18028,27,6/21/2024,9920.24
48466,2134,35,1/1/2025,10197.32
48467,16331,176,1/3/2023,10247.15
48468,9151,160,8/8/2024,7371.2
48469,1506,26,4/9/2024,8476.62
48470,2733,145,1/21/2023,10607.54
48471,1229,187,5/27/2024,8978.7
48472,5576,193,8/22/2023,4586.58
48473,3941,78,12/20/2023,2799.32
48474,4580,108,5/16/2024,11596.55
48475,14580,141,3/15/2024,10564.24
48476,5726,131,10/23/2022,9235.49
48477,7139,46,2/26/2023,13003.95
48478,2270,56,10/22/2023,12858.6
48479,8137,7,8/7/2023,8716.28
48480,17370,177,8/6/2023,4930
48481,8341,130,9/4/2023,12428.46
48482,7425,92,2/8/2023,7927.51
48483,134,161,7/30/2022,8287.47
48484,11800,155,9/23/2024,4430.04
48485,5048,64,1/30/2023,3314.29
48486,6030,58,2/25/2024,13079.79
48487,7236,33,7/23/2023,8046.56
48488,7280,103,4/12/2023,12061.04
48489,4290,98,9/21/2024,14505.87
48490,2024,64,3/27/2023,812.56
48491,14984,137,2/13/2022,11808.43
48492,2136,114,7/17/2023,10131.03
48493,18842,134,6/15/2024,5501.25
48494,13741,146,10/2/2024,5675.53
48495,11258,66,2/22/2024,1743.56
48496,6929,92,5/17/2022,7611.06
48497,603,174,1/13/2023,7781.56
48498,833,76,5/14/2022,5884.95
48499,8345,168,12/11/2023,6353.44
48500,15380,34,11/6/2024,13935.27
48501,3269,16,11/11/2022,2737.68
48502,18822,93,10/22/2024,4538.95
48503,12287,197,2/4/2022,6289.55
48504,1712,152,1/5/2022,4478.21
48505,15698,130,5/7/2024,8898.53
48506,2761,129,4/10/2023,2109.89
48507,6818,67,8/14/2024,701.41
48508,1114,26,3/9/2024,4685.18
48509,4924,85,2/12/2023,12536.09
48510,9953,77,11/13/2024,2586.25
48511,2425,66,10/11/2024,11091.58
48512,10020,166,7/15/2024,14627.59
48513,6997,5,5/24/2022,13085.45
48514,13189,103,11/5/2023,108.53
48515,11585,116,7/21/2022,11443.02
48516,7493,84,6/18/2022,471.21
48517,18544,181,3/23/2024,1744.09
48518,19477,119,1/24/2022,9974.47
48519,8499,17,1/6/2023,13569.71
