ProductID,ProductName,Category,Price,Supplier
46172,Stationery Product 46172,Stationery,301.27,Sony Middle East
46173,Groceries Product 46173,Groceries,153.09,Nike Egypt
46174,Electronics Product 46174,Electronics,862.07,Unilever Egypt
46175,Furniture Product 46175,Furniture,4547.96,Sony Middle East
46176,Beauty Product 46176,Beauty,210.32,ElAraby Group
46177,Electronics Product 46177,Electronics,10849.02,Metro Market Supplier
46178,Electronics Product 46178,Electronics,16047.64,Nestle Egypt
46179,Groceries Product 46179,Groceries,75.87,Adidas Egypt
46180,Stationery Product 46180,Stationery,288.11,Nestle Egypt
46181,Furniture Product 46181,Furniture,12465.65,ElAraby Group
46182,Beauty Product 46182,Beauty,1009.07,Carrefour Supplier
46183,Beauty Product 46183,Beauty,638.45,LG Egypt
46184,Groceries Product 46184,Groceries,170.71,Samsung Egypt
46185,Furniture Product 46185,Furniture,27248.22,Unilever Egypt
46186,Beauty Product 46186,Beauty,2126.89,Unilever Egypt
46187,Sports Product 46187,Sports,2368.07,Fresh Electric
46188,Clothing Product 46188,Clothing,2555.97,Carrefour Supplier
46189,Electronics Product 46189,Electronics,5376.33,Carrefour Supplier
46190,Furniture Product 46190,Furniture,38730.48,ElAraby Group
46191,Home Appliances Product 46191,Home Appliances,24562.19,P&G Egypt
46192,Home Appliances Product 46192,Home Appliances,4046.8,Samsung Egypt
46193,Beauty Product 46193,Beauty,1223.68,LG Egypt
46194,Groceries Product 46194,Groceries,22.01,Adidas Egypt
46195,Furniture Product 46195,Furniture,10791.62,Nike Egypt
46196,Furniture Product 46196,Furniture,30141.52,Samsung Egypt
46197,Groceries Product 46197,Groceries,197.76,ElAraby Group
46198,Beauty Product 46198,Beauty,2139.83,LG Egypt
46199,Clothing Product 46199,Clothing,1176.12,ElAraby Group
46200,Sports Product 46200,Sports,5445.59,Adidas Egypt
46201,Furniture Product 46201,Furniture,31361.89,Nestle Egypt
46202,Clothing Product 46202,Clothing,258.72,Fresh Electric
46203,Beauty Product 46203,Beauty,653.97,Samsung Egypt
46204,Groceries Product 46204,Groceries,117.5,Nike Egypt
46205,Stationery Product 46205,Stationery,469.23,P&G Egypt
46206,Home Appliances Product 46206,Home Appliances,1123.31,Sony Middle East
46207,Beauty Product 46207,Beauty,117.24,ElAraby Group
46208,Stationery Product 46208,Stationery,435.93,Adidas Egypt
46209,Furniture Product 46209,Furniture,37160.33,P&G Egypt
46210,Sports Product 46210,Sports,3174.8,Nestle Egypt
46211,Clothing Product 46211,Clothing,2560.48,LG Egypt
46212,Electronics Product 46212,Electronics,14138.74,ElAraby Group
46213,Groceries Product 46213,Groceries,64.04,Fresh Electric
46214,Sports Product 46214,Sports,7744.3,Carrefour Supplier
46215,Sports Product 46215,Sports,5649.95,Nike Egypt
46216,Sports Product 46216,Sports,3675.69,P&G Egypt
46217,Furniture Product 46217,Furniture,17038.41,IKEA Egypt
46218,Groceries Product 46218,Groceries,162.14,Carrefour Supplier
46219,Home Appliances Product 46219,Home Appliances,2319.73,Nestle Egypt
46220,Clothing Product 46220,Clothing,1779.38,Carrefour Supplier
46221,Home Appliances Product 46221,Home Appliances,21938.58,P&G Egypt
46222,Home Appliances Product 46222,Home Appliances,25435.88,LG Egypt
46223,Home Appliances Product 46223,Home Appliances,1674.38,IKEA Egypt
46224,Groceries Product 46224,Groceries,40.31,Carrefour Supplier
46225,Beauty Product 46225,Beauty,904.86,Samsung Egypt
46226,Beauty Product 46226,Beauty,2351.25,IKEA Egypt
46227,Electronics Product 46227,Electronics,2288.74,Fresh Electric
46228,Home Appliances Product 46228,Home Appliances,10567.34,Carrefour Supplier
46229,Home Appliances Product 46229,Home Appliances,2634.35,Samsung Egypt
46230,Home Appliances Product 46230,Home Appliances,25556.31,Unilever Egypt
46231,Sports Product 46231,Sports,4276.4,P&G Egypt
46232,Groceries Product 46232,Groceries,85.44,Adidas Egypt
46233,Stationery Product 46233,Stationery,11.69,ElAraby Group
46234,Sports Product 46234,Sports,7615.55,Unilever Egypt
46235,Sports Product 46235,Sports,4420.14,Nestle Egypt
46236,Stationery Product 46236,Stationery,194.26,Nike Egypt
46237,Groceries Product 46237,Groceries,90.98,IKEA Egypt
46238,Sports Product 46238,Sports,2181.18,Samsung Egypt
46239,Electronics Product 46239,Electronics,3255.36,Sony Middle East
46240,Stationery Product 46240,Stationery,475.92,Metro Market Supplier
46241,Home Appliances Product 46241,Home Appliances,12846.03,IKEA Egypt
46242,Furniture Product 46242,Furniture,5876.71,ElAraby Group
46243,Home Appliances Product 46243,Home Appliances,14021.31,LG Egypt
46244,Stationery Product 46244,Stationery,99.16,Nestle Egypt
46245,Groceries Product 46245,Groceries,125.38,P&G Egypt
46246,Electronics Product 46246,Electronics,16722.64,P&G Egypt
46247,Home Appliances Product 46247,Home Appliances,1339.18,Unilever Egypt
46248,Furniture Product 46248,Furniture,41327.2,Nike Egypt
46249,Groceries Product 46249,Groceries,122.51,Adidas Egypt
46250,Groceries Product 46250,Groceries,49.33,Metro Market Supplier
46251,Furniture Product 46251,Furniture,17282.17,Samsung Egypt
46252,Beauty Product 46252,Beauty,277.58,Nestle Egypt
46253,Home Appliances Product 46253,Home Appliances,25470.4,P&G Egypt
46254,Beauty Product 46254,Beauty,2052.23,Adidas Egypt
46255,Home Appliances Product 46255,Home Appliances,14102.82,Metro Market Supplier
46256,Electronics Product 46256,Electronics,919.24,Sony Middle East
46257,Groceries Product 46257,Groceries,152.26,Metro Market Supplier
46258,Home Appliances Product 46258,Home Appliances,23648.8,Metro Market Supplier
46259,Stationery Product 46259,Stationery,231.91,Sony Middle East
46260,Furniture Product 46260,Furniture,47467.36,Nestle Egypt
46261,Electronics Product 46261,Electronics,13195.53,Carrefour Supplier
46262,Clothing Product 46262,Clothing,1319.27,Adidas Egypt
46263,Clothing Product 46263,Clothing,1036.05,Metro Market Supplier
46264,Groceries Product 46264,Groceries,116.13,Unilever Egypt
46265,Clothing Product 46265,Clothing,451.14,Fresh Electric
46266,Clothing Product 46266,Clothing,1033.35,IKEA Egypt
46267,Stationery Product 46267,Stationery,98.71,ElAraby Group
46268,Groceries Product 46268,Groceries,181.7,Carrefour Supplier
46269,Sports Product 46269,Sports,4464.28,Samsung Egypt
46270,Home Appliances Product 46270,Home Appliances,18021.7,ElAraby Group
46271,Stationery Product 46271,Stationery,235.83,P&G Egypt
46272,Groceries Product 46272,Groceries,161.28,Carrefour Supplier
46273,Clothing Product 46273,Clothing,1687.52,Nike Egypt
46274,Furniture Product 46274,Furniture,12011.16,IKEA Egypt
46275,Clothing Product 46275,Clothing,469.5,P&G Egypt
46276,Furniture Product 46276,Furniture,8097.65,ElAraby Group
46277,Clothing Product 46277,Clothing,2222.87,Nike Egypt
46278,Clothing Product 46278,Clothing,1793.93,LG Egypt
46279,Stationery Product 46279,Stationery,172.16,Carrefour Supplier
46280,Beauty Product 46280,Beauty,516.79,Metro Market Supplier
46281,Electronics Product 46281,Electronics,4021.58,Sony Middle East
46282,Furniture Product 46282,Furniture,13231.08,ElAraby Group
46283,Stationery Product 46283,Stationery,49.54,Nike Egypt
46284,Stationery Product 46284,Stationery,82.61,P&G Egypt
46285,Groceries Product 46285,Groceries,125.46,Nestle Egypt
46286,Home Appliances Product 46286,Home Appliances,9071.95,Nike Egypt
46287,Furniture Product 46287,Furniture,48473.68,LG Egypt
46288,Electronics Product 46288,Electronics,17698.67,Fresh Electric
46289,Beauty Product 46289,Beauty,444.57,Adidas Egypt
46290,Home Appliances Product 46290,Home Appliances,4020.75,Unilever Egypt
46291,Electronics Product 46291,Electronics,1667.36,Carrefour Supplier
46292,Stationery Product 46292,Stationery,304.36,IKEA Egypt
46293,Furniture Product 46293,Furniture,4976.21,Fresh Electric
46294,Beauty Product 46294,Beauty,1434.74,Metro Market Supplier
46295,Furniture Product 46295,Furniture,15520.1,Samsung Egypt
46296,Stationery Product 46296,Stationery,34.64,ElAraby Group
46297,Sports Product 46297,Sports,3581.23,Samsung Egypt
46298,Groceries Product 46298,Groceries,167.97,Nestle Egypt
46299,Sports Product 46299,Sports,5632.59,ElAraby Group
46300,Beauty Product 46300,Beauty,340.95,IKEA Egypt
46301,Clothing Product 46301,Clothing,1558.68,Samsung Egypt
46302,Electronics Product 46302,Electronics,18540.68,Nike Egypt
46303,Electronics Product 46303,Electronics,14043.29,Nestle Egypt
46304,Clothing Product 46304,Clothing,848.88,IKEA Egypt
46305,Clothing Product 46305,Clothing,1102.16,Adidas Egypt
46306,Stationery Product 46306,Stationery,251.11,Samsung Egypt
46307,Stationery Product 46307,Stationery,293.35,Nestle Egypt
46308,Beauty Product 46308,Beauty,1414,IKEA Egypt
46309,Home Appliances Product 46309,Home Appliances,26909.01,Carrefour Supplier
46310,Furniture Product 46310,Furniture,37184.64,Adidas Egypt
46311,Stationery Product 46311,Stationery,77.51,Nestle Egypt
46312,Groceries Product 46312,Groceries,53.69,ElAraby Group
46313,Clothing Product 46313,Clothing,1892.28,Sony Middle East
46314,Sports Product 46314,Sports,6331.75,ElAraby Group
46315,Furniture Product 46315,Furniture,31286.1,Fresh Electric
46316,Home Appliances Product 46316,Home Appliances,14681.84,Samsung Egypt
46317,Clothing Product 46317,Clothing,2889.17,Sony Middle East
46318,Beauty Product 46318,Beauty,460.7,Samsung Egypt
46319,Stationery Product 46319,Stationery,196.14,P&G Egypt
46320,Groceries Product 46320,Groceries,166.02,Sony Middle East
46321,Stationery Product 46321,Stationery,406.67,LG Egypt
46322,Groceries Product 46322,Groceries,134.77,Nestle Egypt
46323,Home Appliances Product 46323,Home Appliances,11482.27,Carrefour Supplier
46324,Sports Product 46324,Sports,5297.98,IKEA Egypt
46325,Groceries Product 46325,Groceries,196.24,Metro Market Supplier
46326,Home Appliances Product 46326,Home Appliances,25974.72,Nestle Egypt
46327,Sports Product 46327,Sports,3920.23,Metro Market Supplier
46328,Groceries Product 46328,Groceries,6.03,P&G Egypt
46329,Groceries Product 46329,Groceries,110.87,Metro Market Supplier
46330,Electronics Product 46330,Electronics,12169.96,Fresh Electric
46331,Beauty Product 46331,Beauty,398.41,Nestle Egypt
46332,Groceries Product 46332,Groceries,55.23,Nike Egypt
46333,Groceries Product 46333,Groceries,105.6,LG Egypt
46334,Groceries Product 46334,Groceries,116.98,Nike Egypt
46335,Furniture Product 46335,Furniture,3613.09,Metro Market Supplier
46336,Home Appliances Product 46336,Home Appliances,27765.74,ElAraby Group
46337,Beauty Product 46337,Beauty,1139.76,ElAraby Group
46338,Furniture Product 46338,Furniture,34782.93,ElAraby Group
46339,Groceries Product 46339,Groceries,68.88,P&G Egypt
46340,Electronics Product 46340,Electronics,2046.11,Nike Egypt
46341,Sports Product 46341,Sports,6162.37,Adidas Egypt
46342,Beauty Product 46342,Beauty,2484.91,Adidas Egypt
46343,Stationery Product 46343,Stationery,269.52,Adidas Egypt
46344,Clothing Product 46344,Clothing,2340.15,Sony Middle East
46345,Stationery Product 46345,Stationery,124.78,LG Egypt
46346,Electronics Product 46346,Electronics,1130.83,IKEA Egypt
46347,Stationery Product 46347,Stationery,309.96,Samsung Egypt
46348,Home Appliances Product 46348,Home Appliances,16698.39,P&G Egypt
46349,Clothing Product 46349,Clothing,2338.73,Metro Market Supplier
46350,Clothing Product 46350,Clothing,1282.58,IKEA Egypt
46351,Stationery Product 46351,Stationery,195.88,Fresh Electric
46352,Groceries Product 46352,Groceries,10.47,Carrefour Supplier
46353,Groceries Product 46353,Groceries,85.72,Nestle Egypt
46354,Groceries Product 46354,Groceries,88.15,Adidas Egypt
46355,Home Appliances Product 46355,Home Appliances,7725.81,Metro Market Supplier
46356,Sports Product 46356,Sports,3463.81,Adidas Egypt
46357,Stationery Product 46357,Stationery,170.61,Unilever Egypt
46358,Home Appliances Product 46358,Home Appliances,4298.19,Nestle Egypt
46359,Home Appliances Product 46359,Home Appliances,11394.5,Sony Middle East
46360,Groceries Product 46360,Groceries,170.42,Sony Middle East
46361,Electronics Product 46361,Electronics,7932.87,Nestle Egypt
46362,Home Appliances Product 46362,Home Appliances,26870.44,Nike Egypt
46363,Sports Product 46363,Sports,3420.79,Metro Market Supplier
46364,Electronics Product 46364,Electronics,15693.06,IKEA Egypt
46365,Furniture Product 46365,Furniture,22803.44,P&G Egypt
46366,Clothing Product 46366,Clothing,399.92,IKEA Egypt
46367,Sports Product 46367,Sports,383.84,P&G Egypt
46368,Groceries Product 46368,Groceries,56.67,IKEA Egypt
46369,Groceries Product 46369,Groceries,39.76,Adidas Egypt
46370,Beauty Product 46370,Beauty,2310.31,IKEA Egypt
46371,Groceries Product 46371,Groceries,71.71,Fresh Electric
46372,Groceries Product 46372,Groceries,193.33,Nike Egypt
46373,Beauty Product 46373,Beauty,1051.17,ElAraby Group
46374,Electronics Product 46374,Electronics,19764.5,Carrefour Supplier
46375,Furniture Product 46375,Furniture,38874.82,ElAraby Group
46376,Clothing Product 46376,Clothing,2120.17,Fresh Electric
46377,Furniture Product 46377,Furniture,37693.37,Nestle Egypt
46378,Furniture Product 46378,Furniture,47745.28,Samsung Egypt
46379,Stationery Product 46379,Stationery,55.96,Fresh Electric
46380,Groceries Product 46380,Groceries,15.77,ElAraby Group
46381,Home Appliances Product 46381,Home Appliances,2774.68,P&G Egypt
46382,Groceries Product 46382,Groceries,43.03,Samsung Egypt
46383,Electronics Product 46383,Electronics,12952.13,Unilever Egypt
46384,Electronics Product 46384,Electronics,12613.31,Nestle Egypt
46385,Home Appliances Product 46385,Home Appliances,28980.44,Unilever Egypt
46386,Stationery Product 46386,Stationery,220.62,Samsung Egypt
46387,Sports Product 46387,Sports,1291.19,Samsung Egypt
46388,Furniture Product 46388,Furniture,20758.71,Unilever Egypt
46389,Stationery Product 46389,Stationery,219.07,P&G Egypt
46390,Sports Product 46390,Sports,4364.51,Metro Market Supplier
46391,Furniture Product 46391,Furniture,40281.08,Nike Egypt
46392,Sports Product 46392,Sports,3080.17,LG Egypt
46393,Clothing Product 46393,Clothing,430.95,LG Egypt
46394,Furniture Product 46394,Furniture,45735.61,Carrefour Supplier
46395,Stationery Product 46395,Stationery,274.05,Fresh Electric
46396,Clothing Product 46396,Clothing,2689.97,Carrefour Supplier
46397,Stationery Product 46397,Stationery,13.35,P&G Egypt
46398,Beauty Product 46398,Beauty,1842.82,LG Egypt
46399,Sports Product 46399,Sports,2595.59,Sony Middle East
46400,Clothing Product 46400,Clothing,451.3,Fresh Electric
46401,Home Appliances Product 46401,Home Appliances,9662.07,Nestle Egypt
46402,Furniture Product 46402,Furniture,38883.5,Samsung Egypt
46403,Home Appliances Product 46403,Home Appliances,5564.83,Metro Market Supplier
46404,Furniture Product 46404,Furniture,40437.55,Unilever Egypt
46405,Stationery Product 46405,Stationery,230.74,IKEA Egypt
46406,Home Appliances Product 46406,Home Appliances,5662.22,LG Egypt
46407,Home Appliances Product 46407,Home Appliances,7224.66,ElAraby Group
46408,Clothing Product 46408,Clothing,2077.16,Unilever Egypt
46409,Stationery Product 46409,Stationery,51.19,Nestle Egypt
46410,Furniture Product 46410,Furniture,6435.57,Carrefour Supplier
46411,Home Appliances Product 46411,Home Appliances,19776.32,Nestle Egypt
46412,Groceries Product 46412,Groceries,79.79,Nike Egypt
46413,Stationery Product 46413,Stationery,371.88,Adidas Egypt
46414,Home Appliances Product 46414,Home Appliances,28427.22,Sony Middle East
46415,Beauty Product 46415,Beauty,1998.67,Nike Egypt
46416,Beauty Product 46416,Beauty,1797.18,Sony Middle East
46417,Clothing Product 46417,Clothing,1069.09,Unilever Egypt
46418,Beauty Product 46418,Beauty,1202.69,Carrefour Supplier
46419,Furniture Product 46419,Furniture,41858.18,LG Egypt
46420,Groceries Product 46420,Groceries,141.08,Adidas Egypt
46421,Stationery Product 46421,Stationery,282.76,Sony Middle East
46422,Stationery Product 46422,Stationery,211.46,Nike Egypt
46423,Electronics Product 46423,Electronics,19645.25,Sony Middle East
46424,Stationery Product 46424,Stationery,166.1,Adidas Egypt
46425,Furniture Product 46425,Furniture,21113.35,Unilever Egypt
46426,Groceries Product 46426,Groceries,170.06,P&G Egypt
46427,Stationery Product 46427,Stationery,400.37,Unilever Egypt
46428,Electronics Product 46428,Electronics,18162.53,Nestle Egypt
46429,Stationery Product 46429,Stationery,20.8,Unilever Egypt
46430,Furniture Product 46430,Furniture,23430.61,Nike Egypt
46431,Electronics Product 46431,Electronics,12162.19,Sony Middle East
46432,Sports Product 46432,Sports,2377.58,Sony Middle East
46433,Furniture Product 46433,Furniture,5795.52,Adidas Egypt
46434,Electronics Product 46434,Electronics,9882.22,IKEA Egypt
46435,Furniture Product 46435,Furniture,6234.52,IKEA Egypt
46436,Home Appliances Product 46436,Home Appliances,13602.81,ElAraby Group
46437,Clothing Product 46437,Clothing,1999.02,Metro Market Supplier
46438,Furniture Product 46438,Furniture,43447.3,Fresh Electric
46439,Furniture Product 46439,Furniture,43899.27,Nestle Egypt
46440,Clothing Product 46440,Clothing,528.71,ElAraby Group
46441,Groceries Product 46441,Groceries,184.91,Unilever Egypt
46442,Home Appliances Product 46442,Home Appliances,24096.65,Adidas Egypt
46443,Beauty Product 46443,Beauty,103.14,Sony Middle East
46444,Groceries Product 46444,Groceries,74.36,LG Egypt
46445,Home Appliances Product 46445,Home Appliances,3709.74,Samsung Egypt
46446,Beauty Product 46446,Beauty,2185.55,Carrefour Supplier
46447,Home Appliances Product 46447,Home Appliances,22014.16,Nike Egypt
46448,Stationery Product 46448,Stationery,30.96,Fresh Electric
46449,Beauty Product 46449,Beauty,899.28,Fresh Electric
46450,Furniture Product 46450,Furniture,1726.51,Sony Middle East
46451,Stationery Product 46451,Stationery,443.48,ElAraby Group
46452,Groceries Product 46452,Groceries,18.4,Adidas Egypt
46453,Sports Product 46453,Sports,5599.02,Sony Middle East
46454,Sports Product 46454,Sports,1634.74,Sony Middle East
46455,Home Appliances Product 46455,Home Appliances,26121.36,IKEA Egypt
46456,Groceries Product 46456,Groceries,104.69,Samsung Egypt
46457,Electronics Product 46457,Electronics,5228.09,P&G Egypt
46458,Groceries Product 46458,Groceries,104.54,Unilever Egypt
46459,Sports Product 46459,Sports,896.7,Fresh Electric
46460,Furniture Product 46460,Furniture,12552.77,P&G Egypt
46461,Sports Product 46461,Sports,6526.76,Fresh Electric
46462,Stationery Product 46462,Stationery,206.83,LG Egypt
46463,Stationery Product 46463,Stationery,356.22,P&G Egypt
46464,Stationery Product 46464,Stationery,91.82,IKEA Egypt
46465,Sports Product 46465,Sports,3479.47,LG Egypt
46466,Clothing Product 46466,Clothing,573.24,Nestle Egypt
46467,Electronics Product 46467,Electronics,3547.77,LG Egypt
46468,Electronics Product 46468,Electronics,13435.79,IKEA Egypt
46469,Home Appliances Product 46469,Home Appliances,11805.36,Nike Egypt
46470,Groceries Product 46470,Groceries,137.14,Adidas Egypt
46471,Stationery Product 46471,Stationery,41.84,Adidas Egypt
46472,Clothing Product 46472,Clothing,1929.9,IKEA Egypt
46473,Clothing Product 46473,Clothing,1620.52,Sony Middle East
46474,Groceries Product 46474,Groceries,93.32,Fresh Electric
46475,Clothing Product 46475,Clothing,1922.83,Carrefour Supplier
46476,Clothing Product 46476,Clothing,2354.8,Samsung Egypt
46477,Stationery Product 46477,Stationery,11.07,Nestle Egypt
46478,Groceries Product 46478,Groceries,163.89,ElAraby Group
46479,Stationery Product 46479,Stationery,228.05,Sony Middle East
46480,Home Appliances Product 46480,Home Appliances,13540.78,Adidas Egypt
46481,Clothing Product 46481,Clothing,2116.29,Samsung Egypt
46482,Groceries Product 46482,Groceries,197.22,Nestle Egypt
46483,Stationery Product 46483,Stationery,484.19,Nike Egypt
46484,Beauty Product 46484,Beauty,2035.15,ElAraby Group
46485,Clothing Product 46485,Clothing,381.94,Carrefour Supplier
46486,Furniture Product 46486,Furniture,47506.03,Samsung Egypt
46487,Clothing Product 46487,Clothing,1314.33,LG Egypt
46488,Stationery Product 46488,Stationery,258.25,Sony Middle East
46489,Clothing Product 46489,Clothing,415.24,Sony Middle East
46490,Beauty Product 46490,Beauty,1586.51,Fresh Electric
46491,Groceries Product 46491,Groceries,91.16,LG Egypt
46492,Sports Product 46492,Sports,1426.83,P&G Egypt
46493,Stationery Product 46493,Stationery,289.47,Sony Middle East
46494,Sports Product 46494,Sports,7975.51,Unilever Egypt
46495,Stationery Product 46495,Stationery,382.6,Metro Market Supplier
46496,Home Appliances Product 46496,Home Appliances,10711.19,Nike Egypt
46497,Clothing Product 46497,Clothing,2470.98,Adidas Egypt
46498,Electronics Product 46498,Electronics,23171.25,Carrefour Supplier
46499,Groceries Product 46499,Groceries,8.83,Samsung Egypt
46500,Home Appliances Product 46500,Home Appliances,1092.97,P&G Egypt
46501,Furniture Product 46501,Furniture,45314.15,Nike Egypt
46502,Clothing Product 46502,Clothing,1043.81,P&G Egypt
46503,Clothing Product 46503,Clothing,1331.02,Nike Egypt
46504,Beauty Product 46504,Beauty,1640.87,Adidas Egypt
46505,Stationery Product 46505,Stationery,300.05,Nike Egypt
46506,Electronics Product 46506,Electronics,12753.56,Nike Egypt
46507,Stationery Product 46507,Stationery,121.42,Nike Egypt
46508,Beauty Product 46508,Beauty,65.09,ElAraby Group
46509,Electronics Product 46509,Electronics,6568.81,Nestle Egypt
46510,Beauty Product 46510,Beauty,905.49,P&G Egypt
46511,Furniture Product 46511,Furniture,16020.09,Metro Market Supplier
46512,Sports Product 46512,Sports,6263.48,IKEA Egypt
46513,Clothing Product 46513,Clothing,910.41,Samsung Egypt
46514,Sports Product 46514,Sports,7680.55,Unilever Egypt
46515,Stationery Product 46515,Stationery,290.98,Samsung Egypt
46516,Groceries Product 46516,Groceries,186.57,Samsung Egypt
46517,Groceries Product 46517,Groceries,50.49,ElAraby Group
46518,Beauty Product 46518,Beauty,1944.77,IKEA Egypt
46519,Furniture Product 46519,Furniture,7652.15,Unilever Egypt
46520,Groceries Product 46520,Groceries,163.84,P&G Egypt
46521,Sports Product 46521,Sports,6886.51,Unilever Egypt
46522,Electronics Product 46522,Electronics,20529.7,LG Egypt
46523,Home Appliances Product 46523,Home Appliances,19667.74,Carrefour Supplier
46524,Home Appliances Product 46524,Home Appliances,26121.87,Metro Market Supplier
46525,Sports Product 46525,Sports,5682.2,Carrefour Supplier
46526,Furniture Product 46526,Furniture,40354.9,Samsung Egypt
46527,Stationery Product 46527,Stationery,143.77,P&G Egypt
46528,Clothing Product 46528,Clothing,2503.66,Carrefour Supplier
46529,Home Appliances Product 46529,Home Appliances,13420.07,Unilever Egypt
46530,Beauty Product 46530,Beauty,1616.76,Sony Middle East
46531,Sports Product 46531,Sports,3187.13,LG Egypt
46532,Furniture Product 46532,Furniture,45095.93,Adidas Egypt
46533,Home Appliances Product 46533,Home Appliances,5152.62,Carrefour Supplier
46534,Electronics Product 46534,Electronics,12578.82,P&G Egypt
46535,Sports Product 46535,Sports,4583.24,ElAraby Group
46536,Sports Product 46536,Sports,3298.58,LG Egypt
46537,Stationery Product 46537,Stationery,149.07,IKEA Egypt
46538,Home Appliances Product 46538,Home Appliances,18948.17,Adidas Egypt
46539,Groceries Product 46539,Groceries,99.72,Carrefour Supplier
46540,Sports Product 46540,Sports,5175.05,P&G Egypt
46541,Beauty Product 46541,Beauty,2338.5,Adidas Egypt
46542,Stationery Product 46542,Stationery,421.86,Carrefour Supplier
46543,Home Appliances Product 46543,Home Appliances,5705.28,P&G Egypt
46544,Furniture Product 46544,Furniture,19715.68,Nestle Egypt
46545,Home Appliances Product 46545,Home Appliances,18812.05,LG Egypt
46546,Stationery Product 46546,Stationery,364.63,Unilever Egypt
46547,Stationery Product 46547,Stationery,472.53,P&G Egypt
46548,Electronics Product 46548,Electronics,20580.62,IKEA Egypt
46549,Home Appliances Product 46549,Home Appliances,9631.66,Fresh Electric
46550,Sports Product 46550,Sports,3987.33,Nike Egypt
46551,Clothing Product 46551,Clothing,2143.33,Unilever Egypt
46552,Groceries Product 46552,Groceries,70.01,IKEA Egypt
46553,Stationery Product 46553,Stationery,305.64,Nike Egypt
46554,Stationery Product 46554,Stationery,462.02,Nike Egypt
46555,Stationery Product 46555,Stationery,78.21,ElAraby Group
46556,Stationery Product 46556,Stationery,209.62,Unilever Egypt
46557,Clothing Product 46557,Clothing,1599.01,IKEA Egypt
46558,Home Appliances Product 46558,Home Appliances,2049.81,Unilever Egypt
46559,Stationery Product 46559,Stationery,385.95,Metro Market Supplier
46560,Home Appliances Product 46560,Home Appliances,19597.37,ElAraby Group
46561,Beauty Product 46561,Beauty,1951.73,P&G Egypt
46562,Beauty Product 46562,Beauty,1868.32,Carrefour Supplier
46563,Electronics Product 46563,Electronics,15408.93,ElAraby Group
46564,Furniture Product 46564,Furniture,4309.51,Samsung Egypt
46565,Home Appliances Product 46565,Home Appliances,9266.06,Metro Market Supplier
46566,Stationery Product 46566,Stationery,291.38,Unilever Egypt
46567,Clothing Product 46567,Clothing,728.54,Unilever Egypt
46568,Stationery Product 46568,Stationery,211.58,Metro Market Supplier
46569,Clothing Product 46569,Clothing,738.56,Nike Egypt
46570,Home Appliances Product 46570,Home Appliances,28164.44,Metro Market Supplier
46571,Home Appliances Product 46571,Home Appliances,9006.15,Adidas Egypt
46572,Electronics Product 46572,Electronics,6543.49,Unilever Egypt
46573,Home Appliances Product 46573,Home Appliances,12034.61,Samsung Egypt
46574,Groceries Product 46574,Groceries,118.8,Fresh Electric
46575,Sports Product 46575,Sports,2895.52,Fresh Electric
46576,Groceries Product 46576,Groceries,69.69,Unilever Egypt
46577,Clothing Product 46577,Clothing,313.49,Metro Market Supplier
46578,Clothing Product 46578,Clothing,1318.21,Carrefour Supplier
46579,Electronics Product 46579,Electronics,7036.75,Nestle Egypt
46580,Electronics Product 46580,Electronics,15253.38,Nestle Egypt
46581,Electronics Product 46581,Electronics,11063.66,Adidas Egypt
46582,Groceries Product 46582,Groceries,115.22,ElAraby Group
46583,Beauty Product 46583,Beauty,1836.85,LG Egypt
46584,Home Appliances Product 46584,Home Appliances,10417.78,Carrefour Supplier
46585,Groceries Product 46585,Groceries,179.79,Samsung Egypt
46586,Electronics Product 46586,Electronics,16948.98,Samsung Egypt
46587,Stationery Product 46587,Stationery,78.28,Samsung Egypt
46588,Electronics Product 46588,Electronics,20266.93,Adidas Egypt
46589,Stationery Product 46589,Stationery,352.48,Fresh Electric
46590,Home Appliances Product 46590,Home Appliances,26347.28,P&G Egypt
46591,Furniture Product 46591,Furniture,19888.19,Nike Egypt
46592,Sports Product 46592,Sports,2306.32,Carrefour Supplier
46593,Furniture Product 46593,Furniture,29778.47,Metro Market Supplier
46594,Furniture Product 46594,Furniture,47789.31,Fresh Electric
46595,Sports Product 46595,Sports,1442.37,Adidas Egypt
46596,Electronics Product 46596,Electronics,4719.45,Nestle Egypt
46597,Sports Product 46597,Sports,3116.51,Carrefour Supplier
46598,Sports Product 46598,Sports,949.9,P&G Egypt
46599,Electronics Product 46599,Electronics,6392.96,Samsung Egypt
46600,Stationery Product 46600,Stationery,458.68,P&G Egypt
46601,Sports Product 46601,Sports,5336.39,Fresh Electric
46602,Electronics Product 46602,Electronics,15426.15,LG Egypt
46603,Furniture Product 46603,Furniture,10716.35,ElAraby Group
46604,Furniture Product 46604,Furniture,41535.21,Adidas Egypt
46605,Furniture Product 46605,Furniture,39268.71,Nike Egypt
46606,Groceries Product 46606,Groceries,21.96,Fresh Electric
46607,Clothing Product 46607,Clothing,653.3,Nestle Egypt
46608,Clothing Product 46608,Clothing,532.64,Unilever Egypt
46609,Sports Product 46609,Sports,7056.76,P&G Egypt
46610,Sports Product 46610,Sports,2719.67,LG Egypt
46611,Sports Product 46611,Sports,4329.88,Unilever Egypt
46612,Stationery Product 46612,Stationery,139.76,P&G Egypt
46613,Electronics Product 46613,Electronics,1945.05,Carrefour Supplier
