order_id,order_date,customer_id,city,segment,product_category,payment_method,quantity,unit_price,discount,shipping_cost,delivery_days,revenue,profit,is_returned,rating
3603,2024-09-23,19633,Tanta,Consumer,Technology,Card,4,201.49,0.12,4.74,4,709.25,41.44,0,5
3604,2024-07-20,17280,Luxor,Home Office,Furniture,Cash,2,119.79,0.25,10.64,9,179.68,-9.61,0,5
3605,2023-01-27,11067,Cairo,Consumer,Office Supplies,Online,2,18.33,0.26,0.08,6,27.12,-3.26,0,2
3606,2024-09-21,14223,Cairo,Corporate,Technology,Card,5,241.61,0.03,11.94,2,1171.8,102.41,0,3
3607,2023-08-19,19018,Giza,Consumer,Technology,Cash,4,161.25,0.11,16.95,1,574.06,118.48,0,2
3608,2024-07-18,14607,Cairo,Home Office,Furniture,Online,6,181.04,0.29,13.86,2,771.25,-109.24,1,3
3609,2023-11-17,13985,Luxor,Consumer,Furniture,Card,3,162.51,0.01,17.57,1,482.66,31.58,0,2
3610,2023-08-21,13179,Alexandria,Consumer,Office Supplies,Card,4,30.68,0.26,1.93,8,90.83,17.04,0,2
3611,2024-10-31,14538,Cairo,Consumer,Office Supplies,Card,3,5.0,0.07,9.52,2,13.95,-8.15,0,4
3612,2024-03-12,12362,Aswan,Consumer,Furniture,Online,2,149.98,0.11,12.32,9,266.96,87.63,0,3
3613,2024-06-16,12224,Cairo,Corporate,Technology,Card,4,185.07,0.04,12.14,9,710.68,323.32,0,2
3614,2024-02-07,16371,Giza,Consumer,Furniture,Card,2,173.78,0.02,9.44,9,340.61,39.63,0,4
3615,2023-02-22,11726,Alexandria,Corporate,Office Supplies,Card,3,16.67,0.1,20.85,6,45.0,-20.05,0,3
3616,2023-11-09,15791,Giza,Home Office,Office Supplies,Card,4,24.48,0.2,26.82,8,78.35,1.3,0,1
3617,2023-10-08,18073,Giza,Corporate,Office Supplies,Online,4,34.92,0.03,10.89,3,135.5,7.58,0,4
3618,2024-12-26,18458,Cairo,Home Office,Technology,Online,3,187.11,0.17,8.07,9,465.9,20.13,0,3
3619,2023-01-31,17013,Giza,Consumer,Office Supplies,Card,5,49.17,0.14,13.47,9,211.44,6.22,0,5
3620,2023-12-03,10837,Luxor,Consumer,Office Supplies,Cash,2,24.08,0.03,10.12,5,46.72,3.66,0,5
3621,2023-07-02,14584,Tanta,Consumer,Furniture,Online,3,112.38,0.12,17.89,9,296.69,53.98,0,5
3622,2023-01-23,10686,Giza,Consumer,Technology,Card,5,203.02,0.22,11.14,8,791.76,121.62,1,3
3623,2024-06-27,10356,Giza,Home Office,Office Supplies,Card,2,46.15,0.07,8.03,7,85.83,17.56,0,4
3624,2024-03-21,19063,Luxor,Consumer,Furniture,Online,4,178.76,0.08,14.68,4,657.84,17.6,0,2
3625,2023-03-15,14647,Mansoura,Home Office,Technology,Cash,5,211.05,0.17,8.22,5,875.87,-4.33,0,4
3626,2023-01-10,14418,Cairo,Consumer,Technology,Cash,5,223.06,0.1,2.09,1,1003.78,304.08,0,4
3627,2024-04-28,16642,Giza,Corporate,Furniture,Card,4,159.81,0.1,14.03,5,575.33,52.31,0,3
3628,2024-03-31,13391,Aswan,Consumer,Furniture,Online,3,130.81,0.18,21.12,2,321.8,1.41,0,5
3629,2024-07-19,14357,Alexandria,Consumer,Technology,Card,4,184.38,0.05,9.54,1,700.63,72.77,0,5
3630,2024-07-17,14879,Cairo,Corporate,Office Supplies,Online,2,5.0,0.18,18.15,2,8.2,-15.32,0,3
3631,2024-10-21,15319,Alexandria,Consumer,Office Supplies,Online,1,25.66,0.12,6.7,8,22.58,-4.14,0,3
3632,2023-06-09,12739,Cairo,Corporate,Office Supplies,Online,5,43.06,0.11,20.06,6,191.6,42.81,0,3
3633,2023-01-14,19510,Alexandria,Corporate,Technology,Online,3,168.44,0.31,5.28,6,348.68,41.9,0,4
3634,2023-06-27,19727,Alexandria,Consumer,Furniture,Card,2,175.88,0.16,11.19,9,295.48,9.11,0,2
3635,2024-02-16,14784,Tanta,Home Office,Technology,Online,1,197.94,0.19,3.7,2,160.33,-13.2,0,2
3636,2023-02-22,19964,Giza,Consumer,Technology,Card,2,182.07,0.08,10.95,1,335.01,66.83,0,3
3637,2024-02-12,10877,Cairo,Corporate,Technology,Online,4,168.34,0.07,8.56,5,626.23,155.6,0,4
3638,2023-01-22,12870,Cairo,Consumer,Office Supplies,Card,5,63.22,0.15,0.81,4,268.69,6.76,0,3
3639,2023-01-30,10292,Tanta,Corporate,Technology,Cash,3,223.64,0.16,12.48,4,563.58,208.81,0,5
3640,2024-12-03,19843,Cairo,Consumer,Technology,Card,3,191.93,0.13,5.73,8,500.94,44.46,0,4
3641,2023-09-17,18728,Giza,Consumer,Technology,Online,2,218.58,0.15,4.54,2,371.59,138.65,0,4
3642,2023-07-24,12686,Cairo,Consumer,Furniture,Card,7,145.81,0.31,16.27,1,704.26,77.87,0,2
3643,2023-02-28,10233,Luxor,Consumer,Office Supplies,Card,2,17.91,0.09,7.12,2,32.6,-1.99,0,5
3644,2024-04-15,12374,Giza,Consumer,Office Supplies,Online,3,16.94,0.06,5.49,9,47.76,9.14,0,5
3645,2024-04-10,12272,Giza,Corporate,Technology,Cash,4,195.36,0.35,11.71,7,507.93,13.23,0,3
3646,2023-01-12,10966,Giza,Corporate,Technology,Card,7,192.03,0.2,7.86,4,1075.36,124.24,0,5
3647,2024-09-22,10889,Tanta,Consumer,Technology,Card,3,201.23,0.31,6.47,9,416.54,-96.99,1,3
3648,2023-10-17,13863,Alexandria,Consumer,Office Supplies,Card,4,62.17,0.07,1.59,6,231.26,62.96,0,5
3649,2023-12-20,16154,Luxor,Consumer,Technology,Cash,2,245.57,0.24,3.03,8,373.26,19.98,0,4
3650,2024-09-30,13400,Tanta,Consumer,Technology,Online,2,175.95,0.23,4.68,5,270.96,68.1,0,4
3651,2023-03-16,18226,Tanta,Consumer,Furniture,Cash,2,159.19,0.07,6.1,2,296.09,74.18,0,5
3652,2024-12-16,14542,Giza,Consumer,Technology,Card,5,204.19,0.21,1.84,9,806.56,287.48,0,4
3653,2024-07-14,13523,Mansoura,Home Office,Technology,Card,10,210.61,0.03,8.53,5,2042.91,275.26,0,4
3654,2024-08-13,11763,Cairo,Corporate,Technology,Online,6,191.0,0.12,16.89,4,1008.46,323.77,0,3
3655,2024-03-16,13291,Giza,Consumer,Technology,Card,4,210.88,0.21,6.45,8,666.39,-72.21,0,5
3656,2023-08-29,12488,Tanta,Consumer,Furniture,Card,3,122.41,0.06,6.17,2,345.19,102.86,0,4
3657,2023-06-03,11558,Cairo,Corporate,Office Supplies,Card,5,97.64,0.07,9.09,7,454.05,37.61,0,4
3658,2023-04-06,14690,Cairo,Consumer,Technology,Online,5,205.81,0.07,20.31,3,957.03,261.81,0,3
3659,2024-12-26,16121,Giza,Corporate,Technology,Online,2,214.6,0.29,11.34,6,304.73,52.57,0,5
3660,2023-10-21,12276,Alexandria,Home Office,Office Supplies,Card,5,7.63,0.09,6.98,2,34.74,0.98,0,4
3661,2023-07-28,14439,Giza,Corporate,Office Supplies,Cash,3,16.1,0.05,8.57,3,45.88,8.13,0,4
3662,2023-12-09,11103,Luxor,Consumer,Technology,Card,6,170.63,0.18,30.81,7,839.49,164.53,0,5
3663,2023-03-29,17520,Tanta,Corporate,Furniture,Card,5,179.13,0.03,8.85,1,868.76,298.84,0,4
3664,2024-01-25,19611,Alexandria,Home Office,Technology,Card,4,177.81,0.1,37.69,7,640.1,148.41,0,1
3665,2023-11-21,15409,Cairo,Corporate,Office Supplies,Card,2,26.22,0.02,4.55,7,51.4,10.17,0,3
3666,2023-06-06,19670,Mansoura,Corporate,Office Supplies,Card,2,27.11,0.12,7.03,9,47.72,10.81,0,5
3667,2024-10-29,17869,Cairo,Consumer,Furniture,Online,6,159.46,0.27,11.79,5,698.45,109.67,0,3
3668,2024-10-12,12956,Cairo,Consumer,Furniture,Card,2,124.15,0.2,5.35,8,198.64,6.34,1,3
3669,2024-09-24,17710,Cairo,Corporate,Technology,Card,6,217.19,0.18,11.29,3,1068.59,11.8,0,4
3670,2024-07-30,16017,Alexandria,Home Office,Furniture,Card,4,174.9,0.03,6.74,1,678.61,253.84,0,4
3671,2024-09-10,19574,Cairo,Corporate,Furniture,Card,4,136.8,0.17,24.28,2,454.17,98.95,0,4
3672,2024-10-20,13384,Cairo,Corporate,Furniture,Card,6,149.27,0.19,12.35,5,725.44,94.04,0,3
3673,2023-05-17,19761,Giza,Consumer,Technology,Card,5,212.53,0.2,5.0,9,850.12,-103.23,0,3
3674,2024-11-04,10028,Giza,Consumer,Furniture,Online,4,155.11,0.22,24.29,4,483.95,12.89,0,5
3675,2024-03-03,18897,Alexandria,Consumer,Furniture,Online,3,130.01,0.15,11.68,7,331.51,-2.08,0,4
3676,2024-03-27,19212,Aswan,Consumer,Technology,Online,3,214.03,0.2,9.7,7,513.66,-53.02,0,3
3677,2024-09-03,19638,Luxor,Corporate,Technology,Card,3,230.25,0.2,33.56,1,552.61,-2.31,0,3
3678,2023-05-21,17756,Cairo,Consumer,Technology,Online,6,230.19,0.4,43.14,2,828.69,-191.84,0,5
3679,2023-03-24,16948,Cairo,Corporate,Office Supplies,Card,4,41.51,0.06,24.53,8,156.06,-2.25,0,2
3680,2023-06-26,15755,Mansoura,Corporate,Furniture,Card,1,165.32,0.1,5.65,4,148.79,39.39,0,4
3681,2023-07-17,13602,Cairo,Consumer,Office Supplies,Card,2,22.22,0.15,5.48,8,37.77,-7.21,0,4
3682,2024-09-15,15062,Tanta,Consumer,Technology,Card,3,181.66,0.07,2.5,8,506.82,128.21,0,5
3683,2024-07-21,18071,Cairo,Corporate,Office Supplies,Online,5,28.63,0.09,6.61,7,130.25,-1.07,0,2
3684,2024-11-21,17244,Mansoura,Home Office,Office Supplies,Card,2,75.29,0.15,7.07,2,127.99,-0.13,0,3
3685,2024-02-25,16372,Giza,Corporate,Technology,Card,1,189.38,0.23,12.0,6,145.82,23.11,0,5
3686,2024-02-05,17105,Giza,Consumer,Technology,Card,5,208.69,0.02,2.53,1,1022.57,406.21,1,4
3687,2024-11-28,13581,Luxor,Consumer,Technology,Online,5,207.56,0.09,10.73,5,944.38,269.54,0,4
3688,2024-04-15,12762,Alexandria,Consumer,Office Supplies,Online,3,22.51,0.04,4.08,4,64.84,16.94,0,3
3689,2023-08-06,10572,Giza,Consumer,Technology,Card,3,229.67,0.19,6.94,2,558.1,202.52,0,2
3690,2024-12-29,17705,Alexandria,Corporate,Technology,Cash,2,231.78,0.2,3.64,5,370.84,-23.26,0,3
3691,2024-09-23,10614,Luxor,Corporate,Technology,Online,3,253.34,0.3,3.93,1,532.02,74.98,0,5
3692,2023-06-24,14050,Cairo,Consumer,Office Supplies,Card,7,14.03,0.05,5.36,3,93.31,6.44,0,3
3693,2023-01-23,10325,Cairo,Consumer,Technology,Cash,2,208.14,0.1,1.52,7,374.66,84.59,0,3
3694,2024-12-25,13740,Giza,Consumer,Technology,Card,3,201.77,0.12,6.29,4,532.68,80.38,0,3
3695,2023-08-23,10358,Cairo,Home Office,Furniture,Card,4,136.27,0.22,8.6,7,425.17,27.06,0,5
3696,2023-01-13,13777,Alexandria,Consumer,Furniture,Cash,3,136.68,0.22,6.83,7,319.82,-46.96,0,4
3697,2023-04-11,15906,Cairo,Corporate,Furniture,Card,5,153.34,0.09,27.91,6,697.68,158.25,0,1
3698,2024-06-19,11721,Giza,Consumer,Furniture,Card,7,140.66,0.14,7.92,3,846.78,193.43,0,4
3699,2024-06-06,11349,Cairo,Corporate,Office Supplies,Online,8,10.41,0.18,6.75,8,68.27,-0.59,0,3
3700,2024-03-27,13696,Alexandria,Consumer,Office Supplies,Card,3,32.47,0.11,1.85,4,86.7,21.26,0,4
3701,2024-03-06,13896,Cairo,Consumer,Office Supplies,Card,4,7.87,0.37,12.72,2,19.84,-16.28,0,5
3702,2024-08-28,14260,Cairo,Corporate,Technology,Card,10,190.67,0.21,9.37,2,1506.32,107.03,0,3
3703,2024-12-13,19788,Cairo,Corporate,Office Supplies,Card,4,37.24,0.01,22.55,1,147.45,4.26,0,3
3704,2024-06-16,19819,Mansoura,Consumer,Technology,Card,5,197.3,0.25,15.06,1,739.87,-159.07,0,5
3705,2024-12-23,16941,Cairo,Consumer,Technology,Online,3,194.85,0.31,2.45,1,403.34,-119.9,0,5
3706,2024-10-13,13808,Luxor,Consumer,Office Supplies,Card,6,66.18,0.27,2.56,9,289.86,69.11,0,3
3707,2023-10-20,15246,Cairo,Consumer,Office Supplies,Cash,5,58.05,0.02,16.49,3,284.46,70.34,0,2
3708,2023-04-11,18384,Cairo,Corporate,Furniture,Card,2,151.65,0.08,3.23,7,279.03,72.92,0,5
3709,2024-05-16,13845,Alexandria,Home Office,Office Supplies,Cash,5,9.71,0.1,8.05,5,43.71,7.67,0,2
3710,2023-10-31,12577,Giza,Consumer,Office Supplies,Online,5,46.22,0.14,2.97,7,198.73,11.47,0,4
3711,2024-06-23,10091,Mansoura,Consumer,Furniture,Card,4,200.52,0.12,6.75,7,705.84,-12.7,0,3
3712,2024-07-06,14234,Mansoura,Consumer,Furniture,Online,2,177.3,0.09,15.75,6,322.69,107.99,0,2
3713,2023-12-21,18672,Luxor,Consumer,Office Supplies,Online,6,5.0,0.1,16.87,5,27.0,-8.14,0,2
3714,2023-10-30,16592,Alexandria,Consumer,Technology,Card,5,196.05,0.08,12.49,9,901.82,63.96,0,3
3715,2024-05-10,18128,Giza,Corporate,Technology,Card,4,185.34,0.05,7.38,7,704.29,235.71,0,4
3716,2024-10-19,11075,Giza,Consumer,Office Supplies,Cash,7,11.48,0.04,7.94,1,77.14,14.84,0,5
3717,2023-08-15,12513,Mansoura,Corporate,Technology,Online,3,222.7,0.1,15.95,8,601.29,53.44,0,4
3718,2023-08-24,18168,Alexandria,Home Office,Technology,Card,5,222.28,0.16,1.26,2,933.57,320.6,0,5
3719,2024-03-30,16861,Alexandria,Home Office,Technology,Card,6,235.51,0.14,3.66,5,1215.23,207.09,0,2
3720,2023-01-13,18990,Cairo,Home Office,Technology,Card,2,213.57,0.1,8.4,3,384.42,143.72,0,3
3721,2023-07-29,10604,Cairo,Corporate,Office Supplies,Card,1,29.1,0.2,10.16,5,23.28,-4.98,0,3
3722,2024-02-01,12979,Mansoura,Home Office,Furniture,Online,7,153.76,0.04,20.2,8,1033.25,372.9,1,4
3723,2023-04-10,17140,Giza,Consumer,Furniture,Card,5,131.89,0.05,5.72,1,626.47,98.41,0,5
3724,2023-01-31,17065,Giza,Consumer,Office Supplies,Card,5,57.4,0.19,22.03,8,232.48,49.65,0,3
3725,2024-06-11,14916,Cairo,Consumer,Office Supplies,Cash,5,15.18,0.04,14.95,2,72.84,-0.14,0,4
3726,2024-10-10,16800,Aswan,Corporate,Furniture,Card,2,141.83,0.02,6.32,4,277.98,64.52,0,5
3727,2023-11-25,10597,Cairo,Home Office,Office Supplies,Card,3,23.93,0.28,3.51,6,51.68,-7.12,0,4
3728,2023-06-15,19724,Aswan,Consumer,Furniture,Card,6,88.58,0.14,2.53,8,457.07,2.45,0,4
3729,2024-04-03,17320,Cairo,Corporate,Technology,Card,6,217.35,0.31,13.36,6,899.83,-44.2,0,4
3730,2023-04-10,18705,Tanta,Corporate,Technology,Card,4,181.05,0.25,14.88,3,543.14,-42.57,0,3
3731,2024-09-12,15622,Luxor,Home Office,Furniture,Card,7,163.79,0.03,5.01,4,1112.13,164.88,0,4
3732,2023-06-22,11877,Cairo,Corporate,Furniture,Card,4,141.03,0.23,5.1,2,434.37,-9.75,0,5
3733,2023-06-11,11699,Alexandria,Home Office,Furniture,Online,5,140.85,0.04,14.63,9,676.09,219.45,0,4
3734,2024-12-28,19221,Giza,Consumer,Furniture,Online,1,127.79,0.06,5.81,9,120.12,1.27,0,4
3735,2023-09-20,15780,Cairo,Consumer,Technology,Card,2,227.77,0.1,4.82,7,409.98,166.33,0,2
3736,2023-10-01,10716,Tanta,Consumer,Technology,Card,3,232.22,0.29,19.39,5,494.64,23.16,1,4
3737,2023-01-03,14086,Giza,Consumer,Furniture,Online,3,170.0,0.11,2.53,3,453.89,28.82,0,2
3738,2023-01-28,10665,Giza,Consumer,Technology,Card,8,205.3,0.02,2.0,1,1609.57,556.48,0,3
3739,2023-11-22,17846,Cairo,Corporate,Furniture,Online,4,152.71,0.12,44.36,6,537.55,54.37,0,5
3740,2023-05-29,16611,Giza,Corporate,Furniture,Online,4,171.73,0.2,0.6,4,549.54,168.52,0,5
3741,2024-06-23,11079,Tanta,Corporate,Furniture,Card,3,147.49,0.12,7.05,2,389.36,9.43,0,4
3742,2024-05-02,18419,Giza,Consumer,Technology,Card,7,226.35,0.13,19.81,7,1378.49,-23.71,0,5
3743,2024-03-13,18340,Mansoura,Consumer,Furniture,Card,3,130.75,0.04,7.91,2,376.55,18.13,0,3
3744,2023-03-06,11069,Mansoura,Consumer,Office Supplies,Card,6,49.63,0.1,1.51,2,268.01,108.42,0,2
3745,2023-12-22,15263,Cairo,Consumer,Office Supplies,Online,3,55.7,0.06,7.36,8,157.08,52.85,0,4
3746,2024-06-16,17951,Cairo,Corporate,Office Supplies,Online,5,8.04,0.03,9.97,8,38.98,0.96,0,5
3747,2023-09-09,11363,Tanta,Consumer,Furniture,Card,6,133.22,0.08,17.13,8,735.37,231.42,0,5
3748,2023-08-23,14508,Giza,Consumer,Technology,Card,3,199.11,0.29,8.04,4,424.11,-36.14,0,4
3749,2023-08-15,11755,Cairo,Corporate,Furniture,Card,4,158.46,0.13,1.51,7,551.45,18.66,0,5
3750,2024-06-08,10519,Cairo,Consumer,Office Supplies,Card,2,17.65,0.15,8.67,8,30.0,1.89,0,3
3751,2023-11-09,15463,Alexandria,Home Office,Technology,Cash,4,201.84,0.08,5.0,9,742.79,333.07,0,5
3752,2023-02-18,17233,Aswan,Consumer,Technology,Online,4,158.68,0.01,26.96,2,628.36,31.75,0,3
3753,2023-04-28,11102,Cairo,Home Office,Technology,Card,3,215.3,0.01,9.89,7,639.44,190.23,0,5
3754,2023-02-23,10597,Cairo,Consumer,Office Supplies,Card,4,46.24,0.17,9.01,4,153.52,46.96,0,3
3755,2024-10-11,13273,Tanta,Corporate,Furniture,Card,1,180.42,0.14,10.22,3,155.16,12.26,0,4
3756,2024-07-18,15781,Luxor,Consumer,Technology,Card,3,211.48,0.21,3.64,6,501.2,-10.8,0,4
3757,2023-02-13,16256,Alexandria,Corporate,Office Supplies,Card,7,22.6,0.06,6.63,6,148.7,12.27,0,3
3758,2023-02-22,17258,Luxor,Consumer,Furniture,Card,2,129.71,0.12,11.25,8,228.3,28.26,0,3
3759,2024-08-08,18780,Giza,Consumer,Technology,Card,4,183.74,0.04,16.23,6,705.55,122.08,0,4
3760,2024-07-11,16554,Luxor,Home Office,Technology,Online,5,198.22,0.03,16.72,1,961.38,260.29,0,5
3761,2024-06-08,19599,Giza,Consumer,Technology,Card,4,183.06,0.09,13.52,5,666.35,105.18,0,5
3762,2024-11-07,18002,Cairo,Consumer,Furniture,Card,2,134.63,0.32,22.65,7,183.1,-76.67,0,4
3763,2023-04-12,14846,Luxor,Consumer,Technology,Online,4,199.24,0.09,8.29,3,725.25,3.66,1,3
3764,2024-02-02,19821,Giza,Corporate,Furniture,Online,1,117.77,0.17,11.05,9,97.75,-1.75,0,2
3765,2023-05-18,19186,Mansoura,Consumer,Office Supplies,Card,5,10.18,0.09,8.11,3,46.34,0.87,0,5
3766,2024-11-05,14798,Giza,Consumer,Furniture,Card,3,154.37,0.2,12.3,6,370.48,62.63,0,5
3767,2024-01-22,16605,Tanta,Consumer,Technology,Online,3,205.33,0.22,14.59,2,480.47,78.0,0,2
3768,2023-04-21,12986,Mansoura,Corporate,Furniture,Card,3,167.3,0.06,2.79,4,471.78,32.44,0,5
3769,2024-09-05,10400,Cairo,Corporate,Office Supplies,Card,3,33.1,0.14,5.29,2,85.4,4.04,0,5
3770,2023-01-17,12855,Aswan,Consumer,Technology,Card,6,200.62,0.12,10.58,9,1059.27,226.03,0,5
3771,2023-07-01,13412,Giza,Consumer,Technology,Card,4,212.74,0.15,3.86,2,723.32,67.3,0,3
3772,2024-06-19,10056,Tanta,Consumer,Furniture,Card,4,153.81,0.24,3.83,8,467.57,126.37,0,4
3773,2024-06-24,18022,Giza,Consumer,Furniture,Card,3,130.56,0.13,4.83,4,340.76,-7.72,0,3
3774,2023-06-20,11875,Luxor,Consumer,Technology,Online,3,184.01,0.07,2.61,2,513.38,119.43,0,4
3775,2024-02-13,14543,Giza,Consumer,Office Supplies,Online,1,63.53,0.21,3.02,7,50.19,6.91,0,5
3776,2024-01-13,14298,Cairo,Consumer,Furniture,Online,4,214.34,0.13,3.76,4,745.9,308.9,0,4
3777,2023-07-07,13768,Cairo,Home Office,Office Supplies,Card,5,44.72,0.03,3.76,9,216.9,40.77,0,4
3778,2023-08-18,15752,Giza,Consumer,Technology,Card,5,179.83,0.16,2.7,2,755.29,-45.7,0,5
3779,2023-04-29,14833,Luxor,Corporate,Office Supplies,Online,4,67.98,0.12,11.57,8,239.29,31.01,0,1
3780,2023-06-05,11353,Alexandria,Consumer,Technology,Card,4,191.4,0.22,9.73,1,597.15,102.76,0,3
3781,2024-11-17,14987,Luxor,Consumer,Furniture,Card,2,158.5,0.15,18.29,4,269.45,39.61,0,4
3782,2024-04-09,16597,Giza,Home Office,Furniture,Card,5,149.59,0.27,5.35,3,546.01,-3.46,0,4
3783,2023-04-14,14311,Giza,Consumer,Technology,Card,4,203.72,0.09,2.84,9,741.54,106.76,0,5
3784,2024-08-26,12934,Cairo,Consumer,Office Supplies,Card,4,21.19,0.09,3.96,4,77.15,24.58,0,4
3785,2024-11-28,10022,Aswan,Corporate,Technology,Card,5,225.96,0.11,17.77,5,1005.51,0.25,0,4
3786,2024-05-16,11209,Mansoura,Consumer,Furniture,Online,4,146.31,0.24,17.69,3,444.79,37.48,0,5
3787,2024-11-23,18940,Giza,Consumer,Technology,Card,4,212.25,0.08,12.2,2,781.09,132.32,0,5
3788,2024-11-12,10804,Cairo,Consumer,Office Supplies,Online,5,41.82,0.05,4.06,8,198.65,13.8,0,4
3789,2024-11-29,18325,Cairo,Consumer,Technology,Online,2,197.79,0.06,5.57,9,371.85,76.97,0,4
3790,2023-06-24,14416,Alexandria,Corporate,Office Supplies,Card,2,5.0,0.03,9.87,8,9.7,-7.9,0,4
3791,2024-11-04,18625,Alexandria,Consumer,Office Supplies,Online,6,13.45,0.47,7.14,3,42.78,-25.16,0,4
3792,2024-02-25,15141,Aswan,Consumer,Office Supplies,Cash,1,44.24,0.09,11.99,1,40.26,1.76,0,4
3793,2023-05-14,14968,Cairo,Consumer,Technology,Card,7,206.15,0.32,18.12,2,981.27,-314.2,0,5
3794,2024-01-26,13671,Luxor,Consumer,Furniture,Card,3,133.7,0.27,13.4,7,292.8,3.06,1,4
3795,2024-05-15,17292,Luxor,Home Office,Technology,Card,5,200.87,0.1,7.21,9,903.93,355.01,0,3
3796,2024-10-26,17001,Giza,Consumer,Office Supplies,Cash,2,34.19,0.17,25.89,2,56.76,-30.62,0,4
3797,2023-02-02,12098,Alexandria,Home Office,Office Supplies,Card,9,41.66,0.02,19.36,6,367.4,63.11,0,4
3798,2023-02-24,18444,Cairo,Corporate,Furniture,Card,2,186.41,0.09,0.51,9,339.26,61.6,0,4
3799,2024-06-02,15061,Giza,Corporate,Office Supplies,Card,8,5.0,0.19,2.87,4,32.4,-5.14,0,3
3800,2024-09-29,19321,Tanta,Consumer,Technology,Card,2,224.21,0.17,4.02,5,372.2,46.77,0,4
3801,2023-01-12,13264,Giza,Consumer,Furniture,Card,1,154.34,0.2,6.69,8,123.47,17.36,0,3
3802,2024-06-11,15435,Aswan,Home Office,Technology,Card,2,179.39,0.03,17.42,5,348.03,126.13,0,3
3803,2024-12-20,18493,Alexandria,Home Office,Office Supplies,Online,6,33.3,0.13,3.91,5,173.81,5.23,0,5
3804,2024-07-08,16691,Cairo,Consumer,Office Supplies,Cash,3,58.93,0.18,6.16,4,144.96,27.0,0,5
3805,2024-01-08,12763,Alexandria,Consumer,Office Supplies,Online,4,64.91,0.13,11.23,7,225.9,31.21,0,4
3806,2024-04-28,14005,Alexandria,Consumer,Office Supplies,Card,5,9.58,0.09,6.6,3,43.57,3.29,0,5
3807,2024-10-08,13241,Giza,Home Office,Technology,Cash,6,183.03,0.03,18.43,5,1065.22,172.48,0,2
3808,2023-08-16,13057,Cairo,Consumer,Office Supplies,Card,4,5.0,0.05,9.44,8,19.0,-5.91,0,3
3809,2024-09-14,10550,Giza,Corporate,Technology,Card,3,204.66,0.2,9.13,9,491.18,71.04,0,4
3810,2023-11-03,15574,Cairo,Corporate,Office Supplies,Online,3,35.65,0.27,7.55,7,78.07,-1.18,0,4
3811,2024-04-01,15411,Cairo,Corporate,Office Supplies,Card,3,49.75,0.13,3.68,7,129.85,35.4,0,3
3812,2023-06-09,11587,Giza,Corporate,Technology,Card,5,208.83,0.31,9.52,7,720.45,46.48,0,5
3813,2023-11-27,15920,Giza,Consumer,Technology,Card,3,217.87,0.1,2.61,1,588.25,72.82,0,4
3814,2023-08-13,15260,Tanta,Home Office,Technology,Card,6,172.26,0.06,11.69,9,971.55,210.59,0,5
3815,2024-12-29,14409,Giza,Corporate,Office Supplies,Online,5,65.06,0.11,18.28,3,289.5,101.94,0,2
3816,2024-05-18,15783,Luxor,Corporate,Technology,Card,3,225.94,0.04,9.36,4,650.72,164.66,0,4
3817,2024-03-31,10712,Alexandria,Consumer,Furniture,Online,1,139.42,0.19,11.05,5,112.93,-21.09,0,3
3818,2023-02-14,15406,Luxor,Corporate,Office Supplies,Card,7,14.26,0.23,6.2,5,76.84,16.38,0,5
3819,2023-08-02,17990,Cairo,Consumer,Technology,Card,9,214.92,0.03,17.98,8,1876.29,809.98,0,1
3820,2023-02-28,17420,Mansoura,Consumer,Furniture,Card,4,118.77,0.18,7.47,3,389.56,17.66,0,5
3821,2024-10-05,16843,Alexandria,Corporate,Furniture,Cash,3,135.3,0.1,11.73,4,365.3,-4.87,0,3
3822,2024-09-07,12433,Aswan,Consumer,Technology,Online,3,179.44,0.19,6.83,6,436.05,154.3,0,5
3823,2023-07-14,13301,Giza,Corporate,Office Supplies,Card,3,28.06,0.06,10.58,7,79.14,14.86,0,4
3824,2024-05-03,10270,Cairo,Consumer,Technology,Card,2,191.12,0.03,5.99,4,370.77,163.42,0,3
3825,2023-06-06,19986,Alexandria,Corporate,Technology,Online,1,184.29,0.11,12.68,2,164.02,39.6,0,5
3826,2024-09-01,11079,Cairo,Consumer,Furniture,Card,5,132.33,0.11,0.82,1,588.85,110.46,0,4
3827,2023-08-14,15322,Giza,Corporate,Furniture,Card,4,137.22,0.12,12.73,9,483.01,98.78,0,2
3828,2024-02-16,18795,Cairo,Consumer,Office Supplies,Card,3,6.2,0.13,25.56,9,16.18,-21.38,1,1
3829,2023-07-24,15257,Alexandria,Corporate,Office Supplies,Card,8,40.85,0.19,14.76,6,264.73,59.01,0,3
3830,2023-03-20,17982,Mansoura,Corporate,Furniture,Card,8,172.52,0.06,7.89,7,1297.37,257.41,0,5
3831,2023-05-04,19777,Giza,Consumer,Technology,Card,1,208.03,0.24,7.08,7,158.1,-0.9,0,4
3832,2024-04-15,16214,Aswan,Consumer,Technology,Online,5,227.66,0.11,12.48,1,1013.07,129.54,0,4
3833,2023-08-06,15006,Alexandria,Corporate,Technology,Cash,3,183.19,0.04,5.04,6,527.58,73.39,0,2
3834,2024-05-30,13985,Giza,Corporate,Furniture,Online,3,135.03,0.08,7.52,7,372.67,44.42,0,5
3835,2024-08-24,19587,Mansoura,Corporate,Office Supplies,Card,6,38.85,0.05,3.74,8,221.42,11.9,0,4
