date,region,latitude,longitude,category,price,quantity,discount,revenue,customer_age,customer_segment
2023-02-27,Cairo,30.04478294487252,31.22408250073445,Clothing,611.33,7,0.1,3851.39,43.0,High
2023-03-05,Zagazig,30.58537397968276,31.50389902025047,Clothing,581.66,9,0.25,3926.18,29.0,High
2023-10-05,Zagazig,30.584726767882454,31.51613492657213,Electronics,3808.8,7,0.0,26661.62,31.0,High
2023-01-06,Alexandria,31.19988437882111,29.915201798932642,Electronics,3545.15,7,0.1,22334.45,42.0,High
2023-07-23,Zagazig,30.602092022643195,31.49114406714082,Home,875.69,9,0.0,7881.17,48.0,High
2023-05-19,Giza,30.0183908298173,31.205177003301966,Sports,996.86,11,0.3,7675.84,42.0,High
2023-07-04,Giza,30.01179110493697,31.20673774430249,Clothing,1079.04,9,0.15,8254.62,45.0,High
2023-07-25,Giza,30.002281583716268,31.199043151579957,Clothing,586.95,8,0.15,3991.27,44.0,High
2023-04-25,Cairo,30.04020969765845,31.252229559276397,Sports,1165.77,7,0.1,7344.35,35.0,High
2023-04-18,Mansoura,31.031697559690983,31.378687527260105,Home,1009.76,10,0.0,10097.59,40.0,High
2023-09-25,Alexandria,31.19213413712414,29.93150237892457,Groceries,40.07,7,0.2,224.4,57.0,Low
2023-11-15,Cairo,30.025695524270237,31.246443823459188,Groceries,128.71,10,0.1,1158.38,33.0,Middle
2023-03-12,Mansoura,31.04078707777234,31.395512036274482,Clothing,1151.7,7,0.3,5643.33,22.0,High
2023-02-05,Alexandria,31.220777271393008,29.906109271623563,Groceries,79.88,8,0.15,543.17,18.0,Low
2023-11-24,Alexandria,31.20206168998466,29.925145497258875,Home,2009.01,6,0.0,12054.04,58.0,High
2023-05-08,Alexandria,31.207374071349943,29.91366170721415,Groceries,207.46,11,0.0,2282.04,59.0,Middle
2023-07-21,Giza,30.022697984620734,31.20747933586374,Electronics,3275.8,5,0.1,14741.08,23.0,High
2023-05-12,Giza,30.01023301553474,31.198090935977028,Home,2442.91,6,0.1,13191.72,50.0,High
2023-02-15,Giza,30.010902483141425,31.23215068581792,Sports,1801.8,7,0.1,11351.37,47.0,High
2023-08-04,Alexandria,31.186133332643127,29.91134823871491,Clothing,932.13,11,0.1,9228.08,43.0,High
2023-07-11,Alexandria,31.20206914802407,29.925227957835645,Home,1615.56,11,0.3,12439.81,41.0,High
2023-03-16,Giza,30.0136588927954,31.19604357539161,Groceries,97.78,11,0.0,1075.54,26.0,Middle
2023-06-14,Alexandria,31.19153815545955,29.91615541536424,Home,2340.4,6,0.25,10531.79,37.0,High
2023-10-18,Giza,30.024585430150232,31.21950594174543,Sports,1823.08,8,0.15,12396.93,39.0,High
2023-08-04,Giza,30.005333648400583,31.21237342508462,Home,1984.11,6,0.3,8333.28,36.0,High
2023-02-05,Giza,30.041573738528452,31.199483452690774,Sports,517.4,9,0.2,3725.28,34.0,High
2023-07-20,Mansoura,31.044934462900123,31.37134904028116,Sports,1496.2,4,0.0,5984.79,51.0,High
2023-09-14,Alexandria,31.19988126862455,29.920327949805454,Home,1006.23,9,0.5,4528.03,47.0,High
2023-10-17,Cairo,30.063789421306357,31.23552711002623,Clothing,445.45,9,0.0,4009.07,45.0,High
2023-08-18,Giza,29.99026964377705,31.195769929368286,Clothing,1186.98,9,0.1,9614.5,46.0,High
2023-02-25,Cairo,30.041537781521402,31.231889582299225,Groceries,288.73,9,0.5,1299.26,38.0,Middle
2023-09-17,Mansoura,31.036564528279246,31.377040670858584,Home,717.81,10,0.1,6460.3,49.0,High
2023-09-05,Alexandria,31.198288632370073,29.924384002585732,Home,827.95,7,0.2,4636.53,21.0,High
2023-01-09,Giza,30.015361230385484,31.219030569880722,Electronics,2267.32,9,0.5,10202.94,36.0,High
2023-05-31,Giza,30.01099422038463,31.215611416021133,Clothing,1451.78,9,0.2,10452.85,43.0,High
2023-05-02,Giza,30.027110020564493,31.21229536723415,Sports,1483.88,10,0.2,11871.02,42.0,High
2023-09-02,Cairo,30.04875373467268,31.23932655285775,Electronics,3874.01,8,0.2,24793.65,39.0,High
2023-03-20,Mansoura,31.0457398946464,31.383270505959654,Home,1510.05,6,0.2,7248.26,46.0,High
2023-08-04,Alexandria,31.20472345815873,29.92826775943702,Electronics,3381.59,7,0.3,16569.77,52.0,High
2023-11-30,Mansoura,31.028015998664575,31.395418949156824,Clothing,577.23,7,0.15,3434.49,22.0,High
2023-10-19,Giza,30.015119661426176,31.19917372916688,Home,809.1,11,0.2,7120.05,39.0,High
2023-12-03,Mansoura,31.04326466675931,31.374017836602963,Clothing,1214.36,7,0.25,6375.38,26.0,High
2023-12-24,Cairo,30.033156925936787,31.245805270570067,Electronics,3147.42,6,0.15,16051.87,48.0,High
2023-01-04,Zagazig,30.59655999974775,31.492049486425827,Groceries,91.68,10,0.3,641.78,44.0,Low
2023-08-16,Zagazig,30.567325863466465,31.489044507319335,Sports,1375.73,10,0.0,13757.28,23.0,High
2023-05-31,Alexandria,31.22529708077376,29.91228338148886,Sports,656.08,10,0.1,5904.73,35.0,High
2023-11-10,Alexandria,31.199724710348743,29.919435250775845,Groceries,156.86,11,0.2,1380.34,18.0,Middle
2023-04-02,Mansoura,31.032345482882313,31.373716067726583,Groceries,73.26,9,0.0,659.35,46.0,Low
2023-12-25,Alexandria,31.20627728242101,29.92239537516723,Groceries,232.71,10,0.3,1628.96,29.0,Middle
2023-08-13,Cairo,30.050661537138232,31.232857692318888,Clothing,617.04,5,0.25,2313.91,21.0,Middle
2023-10-17,Giza,30.033561141976687,31.205448314694188,Home,1383.4,10,0.1,12450.58,31.0,High
2023-02-01,Giza,30.030921762156684,31.192209298058064,Groceries,231.37,9,0.1,1874.07,42.0,Middle
2023-03-08,Mansoura,31.027601671695436,31.384487796310815,Clothing,1057.48,8,0.2,6767.84,38.0,High
2023-10-04,Giza,30.01039954055444,31.215019222230822,Electronics,2898.96,10,0.1,26090.65,29.0,High
2023-01-09,Mansoura,31.031803456519793,31.37662999825368,Electronics,1748.6,2,0.3,2448.04,34.0,Middle
2023-10-26,Alexandria,31.20752155174278,29.920189963219684,Groceries,278.05,9,0.1,2252.2,31.0,Middle
2023-01-06,Alexandria,31.21425005752824,29.920168859691938,Electronics,1527.74,3,0.25,3437.41,24.0,High
2023-08-28,Cairo,30.03123414614097,31.24621366936526,Groceries,225.69,10,0.15,1918.33,18.0,Middle
2023-05-14,Giza,30.012467954655477,31.211127492417887,Electronics,4808.91,3,0.15,12262.73,35.0,High
2023-08-12,Cairo,30.038081353951853,31.222345694024032,Electronics,2573.35,1,0.0,2573.35,42.0,Middle
2023-09-12,Zagazig,30.59614439948253,31.521079669266367,Home,650.88,11,0.5,3579.87,35.0,High
2023-05-06,Cairo,30.048494854578834,31.24858958640299,Home,999.09,6,0.1,5395.09,60.0,High
2023-02-09,Mansoura,31.052658142234158,31.378997081445533,Electronics,2596.96,9,0.1,21035.41,28.0,High
2023-01-26,Mansoura,31.036689372504192,31.380048564458743,Home,1402.64,6,0.0,8415.84,34.0,High
2023-08-03,Cairo,30.04323350753111,31.238592938008967,Groceries,167.07,8,0.15,1136.06,41.0,Middle
2023-07-10,Alexandria,31.204041149744146,29.910993305191514,Sports,1533.06,3,0.0,4599.18,40.0,High
2023-09-28,Zagazig,30.584989498304644,31.51314879267277,Groceries,272.26,10,0.15,2314.18,32.0,Middle
2023-07-06,Cairo,30.04739001536216,31.245805464260684,Home,1429.59,7,0.3,7004.98,34.0,High
2023-06-04,Alexandria,31.212801484219664,29.91783521328963,Clothing,1170.23,8,0.15,7957.54,34.0,High
2023-05-26,Cairo,30.06573597279541,31.242423872896197,Electronics,1945.2,7,0.0,13616.37,43.0,High
2023-01-10,Giza,30.00821669220656,31.21933346735811,Home,1157.57,5,0.1,5209.05,27.0,High
2023-05-03,Mansoura,31.0623753313278,31.380770105324608,Home,736.16,10,0.0,7361.58,18.0,High
2023-12-23,Giza,30.00807707329923,31.198591672747728,Home,1883.48,6,0.3,7910.63,31.0,High
2023-11-15,Giza,30.021789265622846,31.215757857319165,Groceries,274.14,14,0.1,3454.17,55.0,High
2023-05-01,Zagazig,30.582756039319175,31.50256367964366,Electronics,4611.7,4,0.0,18446.81,45.0,High
2023-08-03,Alexandria,31.189804071397436,29.907752556048298,Sports,854.96,8,0.5,3419.85,18.0,High
2023-11-06,Mansoura,31.053127260100855,31.38884872265986,Home,968.44,6,0.15,4939.04,43.0,High
2023-06-11,Giza,30.012608502124618,31.211269930610886,Clothing,556.27,6,0.15,2836.95,38.0,Middle
2023-01-07,Mansoura,31.05373998333415,31.376204852629392,Electronics,2505.67,9,0.3,15785.73,31.0,High
2023-01-28,Alexandria,31.207620140460616,29.939420539109015,Sports,439.82,11,0.15,4112.3,22.0,High
2023-07-06,Cairo,30.04851114141314,31.230248686529258,Clothing,373.35,8,0.1,2688.1,25.0,Middle
2023-12-20,Giza,30.018611559752582,31.199471204411267,Sports,664.62,9,0.25,4486.2,28.0,High
2023-09-11,Alexandria,31.210986435432986,29.92026473234101,Sports,313.89,12,0.1,3389.98,57.0,High
2023-01-26,Mansoura,31.05016448146825,31.37694889847128,Electronics,1665.3,8,0.15,11324.07,43.0,High
2023-03-11,Alexandria,31.19605470236452,29.913113422467756,Groceries,215.59,10,0.25,1616.96,26.0,Middle
2023-10-09,Cairo,30.048629344318453,31.249787714085002,Clothing,1005.12,9,0.3,6332.26,28.0,High
2023-11-04,Alexandria,31.21510615387135,29.90747755465804,Home,2390.84,6,0.2,11476.05,35.0,High
2023-08-14,Mansoura,31.041352904472948,31.38159758484238,Sports,982.99,9,0.15,7519.85,30.0,High
2023-08-24,Giza,30.00815907333724,31.20977324854482,Clothing,777.63,12,0.0,9331.57,35.0,High
2023-01-11,Giza,30.006886165532524,31.20878973860676,Electronics,1737.07,7,0.2,9727.61,33.0,High
2023-10-30,Zagazig,30.596191543040803,31.513553722866103,Clothing,397.93,11,0.1,3939.47,36.0,High
2023-10-15,Mansoura,31.038495748653496,31.399040792057374,Home,1883.21,8,0.15,12805.86,18.0,High
2023-04-05,Zagazig,30.59132235039555,31.502002990662284,Home,970.08,7,0.25,5092.92,45.0,High
2023-09-16,Zagazig,30.5848193611013,31.510881806231367,Electronics,4206.47,7,0.2,23556.24,28.0,High
2023-03-20,Cairo,30.056139456577014,31.236107533360688,Clothing,1117.38,10,0.0,11173.84,46.0,High
2023-01-15,Mansoura,31.042402164142537,31.379288484568498,Groceries,229.23,10,0.1,2063.1,61.0,Middle
2023-03-15,Giza,30.027381692662335,31.213413607190365,Groceries,213.36,13,0.0,2773.72,18.0,Middle
2023-03-07,Mansoura,31.054815440833483,31.380185202053216,Sports,1503.03,12,0.0,18036.32,36.0,High
2023-05-04,Cairo,30.043518550810354,31.226586491157413,Sports,1229.56,8,0.1,8852.83,30.0,High
2023-06-02,Mansoura,31.054233439274867,31.39181210233065,Clothing,1081.71,8,0.3,6057.57,40.0,High
2023-07-05,Mansoura,31.03752230884909,31.382994664464967,Sports,1194.5,5,0.25,4479.39,18.0,High
2023-06-24,Zagazig,30.590361469764524,31.501532896392415,Home,912.18,12,0.3,7662.29,31.0,High
2023-04-09,Mansoura,31.033102925574358,31.37223531127947,Electronics,2261.63,7,0.15,13456.68,25.0,High
2023-01-11,Zagazig,30.593635551388402,31.50491989519043,Sports,989.01,7,0.0,6923.1,55.0,High
2023-08-09,Zagazig,30.59071296349316,31.499568449322208,Groceries,23.9,8,0.0,191.18,57.0,Low
2023-05-25,Alexandria,31.20524198898364,29.920521693610546,Home,2278.59,5,0.0,11392.97,32.0,High
2023-04-20,Cairo,30.030798723815916,31.23381116242509,Groceries,95.11,13,0.25,927.37,21.0,Low
2023-11-13,Zagazig,30.567806441329413,31.493689326033778,Sports,387.61,11,0.1,3837.39,25.0,High
2023-09-30,Mansoura,31.029573690886902,31.394603869986057,Sports,1021.52,6,0.0,6129.14,35.0,High
2023-11-10,Zagazig,30.592691186481275,31.492562056095082,Home,2131.2,4,0.3,5967.35,18.0,High
2023-06-30,Zagazig,30.594434531083163,31.49419239265184,Groceries,131.26,10,0.1,1181.33,41.0,Middle
2023-02-17,Zagazig,30.598993367921633,31.50878166023625,Electronics,2419.39,5,0.15,10282.41,33.0,High
2023-09-12,Giza,30.009054888326812,31.21199777667266,Electronics,3407.16,6,0.1,18398.66,39.0,High
2023-03-17,Giza,30.015186420177983,31.21550726845228,Home,1648.76,11,0.3,12695.46,40.0,High
2023-06-11,Giza,30.00608973766253,31.213931399667313,Sports,1590.62,10,0.25,11929.67,52.0,High
2023-01-24,Giza,30.0267739681381,31.201369641465487,Home,2099.51,4,0.15,7138.32,43.0,High
2023-10-29,Alexandria,31.19300650754173,29.925399636281384,Groceries,217.74,7,0.3,1066.92,39.0,Middle
2023-02-15,Zagazig,30.59948528536009,31.495569959264152,Electronics,1515.89,8,0.25,9095.31,38.0,High
2023-11-26,Alexandria,31.197586878297596,29.92923775798193,Sports,303.53,11,0.25,2504.15,18.0,Middle
2023-11-12,Mansoura,31.05665245606769,31.368519690580285,Groceries,293.69,8,0.5,1174.74,37.0,Middle
2023-06-19,Cairo,30.046229576633927,31.2277701334613,Electronics,2424.72,8,0.1,17457.97,42.0,High
2023-09-29,Alexandria,31.201710873689272,29.911051740709976,Electronics,2488.23,6,0.1,13436.42,34.0,High
2023-08-15,Giza,30.00555919885267,31.212002422173214,Clothing,1151.91,12,0.2,11058.37,55.0,High
2023-10-21,Giza,30.034770170724848,31.208379671186062,Sports,1288.7,9,0.15,9858.52,18.0,High
2023-06-07,Mansoura,31.050808157774906,31.37964737395458,Home,1427.13,8,0.3,7991.92,26.0,High
2023-10-14,Zagazig,30.592819562095514,31.500820636986298,Clothing,351.37,6,0.0,2108.23,27.0,Middle
2023-06-18,Cairo,30.046795546213964,31.235168431527843,Electronics,1785.21,6,0.15,9104.55,35.0,High
2023-12-10,Alexandria,31.19349266847608,29.913879804650296,Sports,1496.16,3,0.15,3815.21,27.0,High
2023-06-27,Zagazig,30.594432710449603,31.48688971311608,Sports,511.83,10,0.15,4350.53,20.0,High
2023-06-18,Zagazig,30.587032973745345,31.48804905293053,Clothing,766.55,10,0.0,7665.53,31.0,High
2023-10-14,Alexandria,31.200675204229665,29.9106855770617,Groceries,226.12,11,0.0,2487.27,47.0,Middle
2023-10-27,Alexandria,31.20900970524507,29.915479239249457,Groceries,278.5,8,0.0,2227.97,44.0,Middle
2023-07-22,Alexandria,31.20294452657628,29.933345823098488,Home,2247.17,10,0.2,17977.38,27.0,High
2023-03-07,Alexandria,31.200281507661607,29.90850727654836,Sports,1768.86,11,0.15,16538.82,31.0,High
2023-06-20,Giza,30.027456482854188,31.19797539400688,Clothing,666.05,8,0.0,5328.38,26.0,High
2023-12-20,Zagazig,30.579511296804387,31.48379592106465,Electronics,4745.1,7,0.25,24911.76,20.0,High
2023-10-02,Zagazig,30.57115123211146,31.507012388657188,Groceries,211.43,10,0.25,1585.69,40.0,Middle
2023-10-24,Giza,30.005140022833807,31.206765404391867,Clothing,1352.43,7,0.1,8520.33,20.0,High
2023-01-12,Zagazig,30.589220418107654,31.489058761780775,Home,677.85,11,0.25,5592.26,43.0,High
2023-06-20,Alexandria,31.207045501040035,29.918414071070615,Home,579.12,7,0.0,4053.81,57.0,High
2023-08-25,Cairo,30.03695886034894,31.229866776689335,Sports,1030.4,5,0.3,3606.4,40.0,High
2023-10-30,Zagazig,30.624574668014986,31.51495192607682,Home,2156.03,7,0.5,7546.11,42.0,High
2023-01-18,Cairo,30.046221609544446,31.228994965249978,Home,1317.07,8,0.0,10536.52,42.0,High
2023-11-08,Cairo,30.045917815684067,31.25268122133103,Groceries,267.7,6,0.25,1204.66,29.0,Middle
2023-07-20,Giza,30.00020365492165,31.210622271324613,Groceries,85.74,10,0.0,857.37,39.0,Low
2023-03-14,Mansoura,31.02647201298851,31.37455115833657,Home,578.69,7,0.5,2025.41,39.0,Middle
2023-04-26,Zagazig,30.569869045353613,31.499430363283995,Sports,1594.19,5,0.15,6775.29,27.0,High
2023-04-13,Giza,30.026814190019042,31.21183232706583,Groceries,195.33,11,0.15,1826.31,18.0,Middle
2023-07-13,Giza,30.025224509509435,31.20621822893183,Groceries,143.23,8,0.25,859.35,22.0,Low
2023-01-19,Cairo,30.04438547401222,31.226443658663232,Home,2190.52,9,0.1,17743.17,24.0,High
2023-02-27,Zagazig,30.575550883552165,31.508309242503927,Sports,1701.1,9,0.1,13778.9,41.0,High
2023-10-24,Giza,30.010324749888603,31.218815190637102,Home,1149.07,8,0.0,9192.55,18.0,High
2023-02-18,Alexandria,31.214314381748522,29.928971774994732,Electronics,4432.91,7,0.2,24824.29,57.0,High
2023-03-27,Giza,30.008058451164466,31.207297267871798,Electronics,2708.05,8,0.25,16248.33,55.0,High
2023-06-15,Alexandria,31.191079572187004,29.929618441818278,Sports,1357.23,8,0.3,7600.51,48.0,High
2023-07-08,Mansoura,31.03708999771932,31.381654749497105,Electronics,2173.74,8,0.15,14781.44,29.0,High
2023-10-06,Alexandria,31.197171390503925,29.915773026014442,Sports,749.13,10,0.25,5618.45,18.0,High
2023-06-13,Alexandria,31.207480867959042,29.91308987152952,Electronics,3067.57,4,0.0,12270.29,45.0,High
2023-10-16,Cairo,30.022327687948238,31.24490671608906,Clothing,608.97,14,0.25,6394.24,26.0,High
2023-08-14,Giza,30.014793291106642,31.19207114432413,Groceries,56.16,10,0.0,561.6,44.0,Low
2023-02-11,Mansoura,31.033931857595764,31.392387477120486,Home,1464.65,8,0.0,11717.17,42.0,High
2023-02-27,Giza,30.00774458016733,31.210159974092274,Sports,1169.31,5,0.2,4677.23,30.0,High
2023-06-09,Alexandria,31.2076445972333,29.91272984405624,Electronics,2055.47,8,0.1,14799.39,20.0,High
2023-05-25,Alexandria,31.187081922652695,29.911551427697123,Clothing,426.61,9,0.15,3263.55,37.0,High
2023-09-29,Giza,30.014899303118113,31.204467479416138,Electronics,1602.71,6,0.25,7212.22,18.0,High
2023-07-31,Mansoura,31.0457127445465,31.385559069394976,Clothing,239.46,7,0.2,1340.95,38.0,Middle
2023-05-22,Mansoura,31.04669607350138,31.38161586269548,Home,1217.26,6,0.1,6573.22,41.0,High
2023-03-04,Cairo,30.051468667837415,31.23111027008691,Groceries,61.06,9,0.15,467.13,27.0,Low
2023-03-24,Alexandria,31.20581905011798,29.91329133693185,Groceries,277.35,10,0.25,2080.09,18.0,Middle
2023-07-30,Alexandria,31.207292658541313,29.921840377203118,Clothing,459.24,9,0.15,3513.17,55.0,High
2023-06-04,Cairo,30.03559197669137,31.26313649458989,Electronics,1730.87,8,0.3,9692.85,29.0,High
2023-07-07,Giza,30.026756736844774,31.23623444134707,Groceries,133.17,11,0.1,1318.36,33.0,Middle
2023-03-04,Alexandria,31.18825436312901,29.92921193725531,Electronics,2173.63,8,0.15,14780.69,48.0,High
2023-08-30,Giza,30.016803444894496,31.201155316638644,Sports,405.01,10,0.1,3645.07,28.0,High
2023-11-08,Mansoura,31.034091084267803,31.38604070936156,Electronics,4134.55,6,0.2,19845.82,26.0,High
2023-04-05,Zagazig,30.570521862679154,31.49455868094779,Sports,1247.07,9,0.2,8978.89,59.0,High
2023-06-29,Cairo,30.038698901489994,31.233411262618787,Sports,396.92,9,0.2,2857.81,26.0,Middle
2023-12-23,Alexandria,31.198915499435344,29.93235639825073,Groceries,151.05,8,0.15,1027.11,50.0,Middle
2023-05-02,Cairo,30.058269088340598,31.23325918637935,Sports,366.02,9,0.15,2800.02,37.0,Middle
2023-08-06,Mansoura,31.059096725713054,31.375671732577082,Electronics,2740.1,8,0.3,15344.56,37.0,High
2023-02-02,Mansoura,31.039603592907543,31.37344256761848,Home,1226.57,10,0.1,11039.16,29.0,High
2023-08-10,Mansoura,31.02700971179397,31.370328934671143,Electronics,4380.44,6,0.15,22340.25,33.0,High
2023-02-02,Mansoura,31.02783879241135,31.375881421397736,Clothing,1155.87,7,0.1,7281.98,56.0,High
2023-12-17,Zagazig,30.595418693127424,31.509404290172487,Clothing,1366.03,8,0.1,9835.39,45.0,High
2023-09-19,Giza,30.02018157255808,31.215668739827198,Electronics,1991.81,7,0.1,12548.41,19.0,High
2023-10-15,Giza,30.007026323818767,31.211838238025127,Clothing,893.89,7,0.2,5005.8,23.0,High
2023-09-14,Zagazig,30.575957720702178,31.513763815266802,Home,540.38,11,0.25,4458.14,40.0,High
2023-08-04,Giza,30.0230227472944,31.191654643172367,Clothing,1273.18,5,0.1,5729.3,43.0,High
2023-06-14,Mansoura,31.028620108167196,31.379025741563826,Groceries,122.64,13,0.5,797.18,44.0,Low
2023-11-10,Giza,30.00865687809163,31.20181005039785,Home,638.61,13,0.1,7471.78,34.0,High
2023-12-16,Cairo,30.0491349243542,31.255543638826694,Groceries,110.9,9,0.25,748.6,25.0,Low
2023-07-02,Giza,29.99309094551545,31.206339261126434,Groceries,100.34,10,0.1,903.02,25.0,Low
2023-12-07,Cairo,30.05393348255236,31.243116325781195,Home,2032.0,9,0.15,15544.82,18.0,High
2023-08-01,Alexandria,31.223902813702285,29.928672789266688,Groceries,55.45,8,0.2,354.89,55.0,Low
2023-07-16,Cairo,30.045538888218648,31.231966563451966,Clothing,922.51,10,0.2,7380.06,18.0,High
2023-06-15,Cairo,30.044053473896362,31.24499635003496,Electronics,4278.72,8,0.15,29095.28,32.0,High
2023-03-18,Mansoura,31.041343254343655,31.388923313867622,Home,1979.08,4,0.25,5937.23,18.0,High
2023-01-02,Mansoura,31.043148493887053,31.386397908650704,Electronics,4775.67,2,0.25,7163.5,28.0,High
2023-03-30,Mansoura,31.033600266049234,31.373278403023903,Home,501.26,10,0.3,3508.82,42.0,High
2023-07-06,Cairo,30.033156673414403,31.22139344652599,Home,1207.6,8,0.1,8694.74,18.0,High
2023-05-19,Zagazig,30.584168908475668,31.523384152510047,Groceries,123.48,9,0.0,1111.35,39.0,Middle
2023-06-13,Mansoura,31.042436019198654,31.375592403262917,Electronics,1616.58,7,0.5,5658.03,45.0,High
2023-12-24,Mansoura,31.030915895599634,31.388543461605718,Clothing,1262.45,6,0.1,6817.21,30.0,High
2023-05-08,Cairo,30.030933913731104,31.231053300964216,Electronics,3911.12,5,0.0,19555.59,68.0,High
2023-06-15,Alexandria,31.195695798724255,29.939678170984084,Home,1556.16,5,0.1,7002.74,18.0,High
2023-02-18,Alexandria,31.18676588613863,29.913717033536333,Clothing,726.52,11,0.2,6393.42,18.0,High
2023-01-18,Giza,30.019817969451864,31.209905780453408,Groceries,270.72,9,0.2,1949.16,31.0,Middle
2023-10-11,Alexandria,31.165684207528148,29.941920170400817,Clothing,543.8,9,0.1,4404.82,32.0,High
2023-07-28,Mansoura,31.029218660758076,31.36251678812083,Clothing,634.9,10,0.0,6349.04,36.0,High
2023-10-05,Zagazig,30.60183529805096,31.51406187537707,Electronics,4834.21,10,0.15,41090.79,46.0,High
2023-02-24,Giza,30.010882815061883,31.208647219761232,Home,629.25,7,0.0,4404.75,20.0,High
2023-07-28,Zagazig,30.589539293262717,31.509076580478283,Home,2061.22,4,0.0,8244.9,19.0,High
2023-04-03,Zagazig,30.58641080291994,31.498519973794522,Home,1936.12,8,0.2,12391.16,27.0,High
2023-03-25,Mansoura,31.03462681679547,31.39486034863106,Sports,1833.21,4,0.1,6599.56,47.0,High
2023-01-05,Cairo,30.055351930995855,31.22758082887054,Groceries,45.36,9,0.0,408.22,45.0,Low
2023-02-17,Cairo,30.038681383844068,31.236071672656298,Electronics,4896.55,6,0.15,24972.42,34.0,High
2023-04-23,Cairo,30.036115184402128,31.24505424612823,Home,557.68,12,0.3,4684.48,29.0,High
2023-02-12,Alexandria,31.206667619783723,29.910495859221,Clothing,639.01,6,0.1,3450.68,33.0,High
2023-12-26,Cairo,30.025093477652653,31.236973926175544,Sports,444.21,7,0.1,2798.49,39.0,Middle
2023-04-23,Mansoura,31.03804576479045,31.368248577744833,Groceries,34.33,10,0.15,291.8,36.0,Low
2023-02-17,Alexandria,31.194910429173564,29.91468087473226,Home,2429.44,9,0.0,21864.98,18.0,High
2023-03-14,Cairo,30.04135845350879,31.261945501036486,Sports,1523.44,10,0.2,12187.49,18.0,High
2023-08-03,Zagazig,30.582816162304447,31.5154152627119,Groceries,161.59,12,0.25,1454.34,32.0,Middle
2023-01-24,Mansoura,31.044650875717338,31.385161718697415,Clothing,340.65,11,0.0,3747.1,44.0,High
2023-11-11,Mansoura,31.0518968622004,31.382192368192612,Sports,1194.24,8,0.2,7643.13,22.0,High
2023-12-17,Giza,30.01769336924786,31.193242276614285,Electronics,2620.18,9,0.3,16507.15,40.0,High
2023-04-01,Mansoura,31.037530863821324,31.37663144192002,Groceries,96.04,10,0.3,672.31,18.0,Low
2023-06-14,Zagazig,30.594014334252073,31.51122296388651,Sports,1350.78,9,0.2,9725.59,36.0,High
2023-01-09,Mansoura,31.048385912982507,31.37407762141384,Sports,1644.57,7,0.0,11512.01,26.0,High
2023-08-22,Giza,30.016709287229904,31.212505630017354,Groceries,144.11,10,0.2,1152.9,18.0,Middle
2023-06-01,Mansoura,31.051386498944737,31.368466017614942,Sports,1138.61,5,0.25,4269.78,28.0,High
2023-04-09,Mansoura,31.017426043535867,31.367622009275866,Sports,1407.43,10,0.25,10555.72,20.0,High
2023-03-17,Giza,30.013367643977524,31.231712280914014,Groceries,54.9,7,0.3,269.0,32.0,Low
2023-08-27,Mansoura,31.043978534436267,31.399791239025102,Clothing,1277.19,6,0.2,6130.51,40.0,High
2023-06-01,Alexandria,31.18528764288359,29.91784463383675,Electronics,4429.29,1,0.15,3764.89,40.0,High
2023-03-07,Mansoura,31.043107712184216,31.370718670637576,Groceries,171.49,8,0.15,1166.15,18.0,Middle
2023-09-09,Cairo,30.05354950658539,31.226277919208282,Home,875.12,7,0.1,5513.26,42.0,High
2023-07-26,Cairo,30.042161252488185,31.23971621322692,Sports,1151.3,9,0.0,10361.68,40.0,High
2023-11-10,Alexandria,31.20666539382136,29.938046990356437,Electronics,1870.79,5,0.25,7015.45,30.0,High
2023-02-12,Mansoura,31.051127533286706,31.37151190206611,Electronics,4171.51,4,0.0,16686.05,20.0,High
2023-10-14,Zagazig,30.60112463772163,31.503991528299217,Groceries,107.12,8,0.0,856.98,30.0,Low
2023-09-03,Mansoura,31.052521538808556,31.379987310517137,Home,1122.19,5,0.1,5049.85,54.0,High
2023-02-11,Cairo,30.058056067662505,31.252356744188482,Home,2390.1,8,0.3,13384.55,42.0,High
2023-09-11,Giza,30.00810452464451,31.211706658834512,Clothing,748.42,8,0.15,5089.23,47.0,High
2023-06-11,Alexandria,31.196198676478883,29.90473901030012,Home,2079.15,8,0.1,14969.88,23.0,High
2023-12-11,Giza,29.98836554106332,31.216425714953864,Groceries,198.41,11,0.3,1527.72,29.0,Middle
2023-02-21,Zagazig,30.577048319342683,31.503709977484114,Electronics,2606.61,7,0.2,14597.04,19.0,High
2023-08-23,Mansoura,31.053084490601194,31.36982856594154,Electronics,1933.27,7,0.1,12179.59,27.0,High
2023-05-20,Zagazig,30.58165143492672,31.51260069456493,Home,2095.48,9,0.25,14144.52,51.0,High
2023-12-16,Giza,30.017075883728513,31.20577148684553,Sports,1596.26,7,0.15,9497.72,30.0,High
2023-05-01,Mansoura,31.04330726609457,31.38183449555869,Clothing,419.91,8,0.25,2519.48,27.0,Middle
2023-12-18,Zagazig,30.600106861651437,31.50344485996875,Home,998.23,10,0.1,8984.09,38.0,High
2023-11-26,Cairo,30.024196177297018,31.23271385236933,Groceries,234.55,8,0.0,1876.37,28.0,Middle
2023-04-09,Cairo,30.047926300948426,31.22758348273669,Clothing,1478.72,10,0.15,12569.12,36.0,High
2023-10-21,Alexandria,31.20346367392767,29.924295646028902,Home,2187.28,8,0.1,15748.43,28.0,High
